"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"510",0,0.330490136826178,0.598,0.508,0,Health,TAOK3
"511",0,0.330203307682163,0.14,0.022,0,Health,HAO2
"512",0,0.328745365961342,0.586,0.5,0,Health,KIAA1958
"513",0,0.328346568967208,0.128,0.053,0,Health,NR4A1
"514",0,0.32819799891228,0.701,0.612,0,Health,SRRM2
"515",0,0.327562489463906,0.295,0.141,0,Health,SLC9A3
"516",0,0.32748423347894,0.526,0.414,0,Health,TMEM161B-AS1
"517",0,0.327104485117024,0.421,0.281,0,Health,ATL2
"518",0,0.326842051285071,0.229,0.15,0,Health,MAF
"519",0,0.326697477701502,0.491,0.363,0,Health,ATRN
"520",0,0.326433929485113,0.592,0.457,0,Health,SPIN1
"521",0,0.326328646355118,0.666,0.537,0,Health,SHANK2
"522",0,0.326328194472806,0.528,0.388,0,Health,CPQ
"523",0,0.326248457648169,0.432,0.285,0,Health,BICRAL
"524",0,0.326189502568634,0.501,0.369,0,Health,JARID2
"525",0,0.325560530028023,0.693,0.615,0,Health,ATXN2
"526",0,0.324916516676974,0.293,0.171,0,Health,COL19A1
"527",0,0.32474859330101,0.51,0.401,0,Health,DHRSX
"528",0,0.324257788977983,0.297,0.177,0,Health,SCD5
"529",0,0.323407045253683,0.204,0.105,0,Health,P4HA2
"530",0,0.323106883136084,0.741,0.68,0,Health,FBXL17
"531",0,0.323106705608939,0.392,0.273,0,Health,CREB3L2
"532",0,0.323091888299946,0.584,0.515,0,Health,TBL1X
"533",0,0.323084223292981,0.429,0.268,0,Health,LINC00486
"534",0,0.322968055937808,0.204,0.094,0,Health,MALRD1
"535",0,0.322865661794259,0.199,0.109,0,Health,SERPINF2
"536",0,0.322423671472266,0.655,0.552,0,Health,GPATCH8
"537",0,0.321971270136603,0.437,0.356,0,Health,STXBP4
"538",0,0.321205898117932,0.622,0.506,0,Health,NSD1
"539",0,0.320777926367243,0.643,0.531,0,Health,HNRNPH1
"540",0,0.31977499657342,0.559,0.438,0,Health,SRSF5
"541",0,0.319553805074161,0.453,0.313,0,Health,C2CD5
"542",0,0.319320393470907,0.226,0.125,0,Health,AC005726.1
"543",0,0.319315009314452,0.19,0.095,0,Health,TSPAN18
"544",0,0.318088962455098,0.256,0.155,0,Health,AC092535.3
"545",0,0.316900723004618,0.596,0.488,0,Health,KIF1B
"546",0,0.316822592186088,0.298,0.148,0,Health,CAMK2G
"547",0,0.316507269268083,0.161,0.082,0,Health,SLC7A7
"548",0,0.316326860635085,0.801,0.743,0,Health,MYO9A
"549",0,0.316067302827438,0.251,0.142,0,Health,OXCT1
"550",0,0.316006467850047,0.655,0.534,0,Health,UBR3
"551",0,0.315943595212112,0.197,0.071,0,Health,EAF2
"552",0,0.315893028608191,0.352,0.204,0,Health,AC053527.1
"553",0,0.315782908392338,0.736,0.657,0,Health,BRAF
"554",0,0.315573710108767,0.562,0.453,0,Health,PDSS2
"555",0,0.315207108522135,0.43,0.263,0,Health,TIMM23B
"556",0,0.314952215517909,0.202,0.101,0,Health,GLYATL1
"557",0,0.314812792841787,0.5,0.372,0,Health,WDR7
"558",0,0.313504095873672,0.365,0.286,0,Health,GRB14
"559",0,0.312964821696455,0.161,0.072,0,Health,PROX1
"560",0,0.312877022543926,0.785,0.701,0,Health,ASH1L
"561",0,0.312252364405895,0.541,0.449,0,Health,PRKAA2
"562",0,0.312069843368469,0.557,0.457,0,Health,SOS2
"563",0,0.311896472201756,0.594,0.492,0,Health,CBFA2T2
"564",0,0.311412337672363,0.54,0.426,0,Health,IFT88
"565",0,0.310904174528745,0.333,0.216,0,Health,TENT4B
"566",0,0.310486343312626,0.591,0.478,0,Health,TRA2A
"567",0,0.31005405718041,0.386,0.247,0,Health,SRGAP3
"568",0,0.309377153829657,0.284,0.186,0,Health,PLD1
"569",0,0.309080692466263,0.369,0.25,0,Health,TTC21B
"570",0,0.309052518270206,0.115,0.021,0,Health,NUGGC
"571",0,0.308778870845092,0.216,0.1,0,Health,TNFRSF19
"572",0,0.308088767779387,0.518,0.447,0,Health,FBXO34
"573",0,0.307206331482808,0.312,0.183,0,Health,DTWD2
"574",0,0.306946643099328,0.223,0.104,0,Health,ABHD6
"575",0,0.30679911027763,0.14,0.069,0,Health,LTBP1
"576",0,0.306364944362169,0.359,0.257,0,Health,SUCLG1
"577",0,0.306098237020831,0.223,0.126,0,Health,AL359232.1
"578",0,0.305830536642148,0.496,0.38,0,Health,GSE1
"579",0,0.30532806517026,0.168,0.081,0,Health,LINC02147
"580",0,0.304701179777757,0.49,0.361,0,Health,ZNF827
"581",0,0.304487119223288,0.602,0.48,0,Health,AC008014.1
"582",0,0.304050694964296,0.451,0.309,0,Health,NUBPL
"583",0,0.30391955883414,0.301,0.196,0,Health,ME3
"584",0,0.303690938259672,0.634,0.521,0,Health,ENOSF1
"585",0,0.303587056735937,0.854,0.804,0,Health,N4BP2L2
"586",0,0.302450367858522,0.854,0.811,0,Health,ARID1B
"587",0,0.302260679709573,0.523,0.397,0,Health,PRICKLE2
"588",0,0.302176862766382,0.597,0.481,0,Health,SCAF8
"589",0,0.302077718033008,0.324,0.174,0,Health,SGK2
"590",0,0.30204937478772,0.634,0.464,0,Health,TNS1
"591",0,0.301671352567124,0.467,0.331,0,Health,DGLUCY
"592",0,0.301580781552086,0.616,0.489,0,Health,HERC1
"593",0,0.301059881440424,0.47,0.324,0,Health,TTC14
"594",0,0.300989862937034,0.547,0.421,0,Health,EPC1
"595",0,0.300931829958398,0.527,0.41,0,Health,BBS9
"596",0,0.300451673955436,0.181,0.057,0,Health,LINC02275
"597",0,0.299780529553527,0.47,0.351,0,Health,CLYBL
"598",0,0.298489367932789,0.276,0.169,0,Health,LINC01515
"599",0,0.297251717261679,0.526,0.399,0,Health,NT5DC1
"600",0,0.296970572082208,0.51,0.404,0,Health,COBL
"601",0,0.296733912405147,0.219,0.104,0,Health,ABAT
"602",0,0.296568446904796,0.273,0.143,0,Health,AC079447.1
"603",0,0.296131364156689,0.702,0.607,0,Health,SETD2
"604",0,0.295046445518769,0.568,0.435,0,Health,ZNF721
"605",0,0.294622889592287,0.343,0.224,0,Health,L2HGDH
"606",0,0.294360023148986,0.202,0.089,0,Health,DPF3
"607",0,0.29351280169052,0.575,0.521,0,Health,USP24
"608",0,0.292751257292612,0.399,0.257,0,Health,DNMT3A
"609",0,0.291102781428929,0.148,0.047,0,Health,AC024022.1
"610",0,0.290639116850441,0.781,0.701,0,Health,FAF1
"611",0,0.290274352975846,0.439,0.322,0,Health,AGPAT3
"612",0,0.289386114306395,0.27,0.176,0,Health,MLXIPL
"613",0,0.288812415312605,0.452,0.328,0,Health,RALGPS1
"614",0,0.288801585817516,0.551,0.441,0,Health,ACYP2
"615",0,0.288503549709231,0.599,0.478,0,Health,DNM2
"616",0,0.288383819581449,0.279,0.168,0,Health,ZFAT
"617",0,0.288247142763463,0.178,0.03,0,Health,F11
"618",0,0.288190595022505,0.732,0.65,0,Health,GTF2I
"619",0,0.288088039320271,0.118,0.021,0,Health,AC006305.1
"620",0,0.28791563853386,0.19,0.096,0,Health,PARM1
"621",0,0.287524128344246,0.418,0.299,0,Health,ACO2
"622",0,0.287484830869547,0.171,0.072,0,Health,UPB1
"623",0,0.287425467112359,0.515,0.394,0,Health,SIL1
"624",0,0.28723283414832,0.447,0.358,0,Health,CMTM4
"625",0,0.286783858184724,0.263,0.134,0,Health,LINC00886
"626",0,0.286570914795451,0.376,0.234,0,Health,PCBD2
"627",0,0.286435899088042,0.274,0.115,0,Health,ADHFE1
"628",0,0.286351498551,0.596,0.491,0,Health,RBM26
"629",0,0.286334910514149,0.3,0.152,0,Health,GABPB2
"630",0,0.285839832204045,0.378,0.255,0,Health,SAFB2
"631",0,0.28558979250442,0.302,0.164,0,Health,SMIM8
"632",0,0.285582814436812,0.277,0.151,0,Health,ALDH7A1
"633",0,0.285324594216316,0.537,0.432,0,Health,CUL5
"634",0,0.284580329114474,0.288,0.178,0,Health,CNTN3
"635",0,0.284255882772285,0.168,0.07,0,Health,LINC00310
