"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Cd24a",4278,3.03477805085125e-166,-0.789806244398536,0.311,0.396,7.0613215687207e-162,"Recovery","CD24"
"Cd24a",1741,0,-1.71278143308459,0.123,0.515,0,"Health","CD24"
"Cd24a",2525,0,1.24349278708642,0.587,0.246,0,"AKI","CD24"
"Plaur",1742,0,-1.71910276138581,0.011,0.31,0,"Health","PLAUR"
"Plaur",5004,0,1.09468988222501,0.441,0.177,0,"CKD","PLAUR"
"Plaur",2610,0,0.708011942688235,0.321,0.135,0,"AKI","PLAUR"
"Plaur",4519,6.32825339442703e-72,-0.396692513872092,0.156,0.219,1.47245799981528e-67,"Recovery","PLAUR"
"Marcks",1743,0,-1.7342337827542,0.018,0.348,0,"Health","MARCKS"
"Marcks",5023,0,1.04752510800788,0.513,0.198,0,"CKD","MARCKS"
"Marcks",2676,0,0.584900081679594,0.333,0.173,0,"AKI","MARCKS"
"Clec4n",4905,0,2.18788514726428,0.489,0.087,0,"CKD","CLEC6A"
"Clec4n",1744,0,-1.7362828219662,0.002,0.206,0,"Health","CLEC6A"
"Clec4n",4543,3.60432018439345e-67,-0.536407742650682,0.095,0.144,8.38653220504668e-63,"Recovery","CLEC6A"
"Spi1",1745,0,-1.74509831102101,0.016,0.362,0,"Health","SPI1"
"Spi1",5038,0,0.999652756026046,0.548,0.204,0,"CKD","SPI1"
"Spi1",2673,0,0.592887608952985,0.341,0.183,0,"AKI","SPI1"
"Bcl2a1b",4915,0,1.61600909328467,0.514,0.133,0,"CKD","BCL2A1"
"Bcl2a1b",1746,0,-1.74770019655119,0.01,0.267,0,"Health","BCL2A1"
"Bcl2a1b",3710,1.63648889395646e-135,0.205477433614883,0.217,0.157,3.80778235845789e-131,"AKI","BCL2A1"
"Atf3",1747,0,-1.74855217870866,0.01,0.292,0,"Health","ATF3"
"Atf3",4920,0,1.59516671865777,0.468,0.159,0,"CKD","ATF3"
"Laptm5",2712,0,0.512336447593392,0.395,0.26,0,"AKI","LAPTM5"
"Laptm5",4994,0,1.14988699889406,0.701,0.259,0,"CKD","LAPTM5"
"Laptm5",1748,0,-1.74989515222276,0.06,0.442,0,"Health","LAPTM5"
"Ccl2",1749,0,-1.75001350413423,0.001,0.136,0,"Health","CCL1"
"Ccl2",5015,0,1.05773181783525,0.211,0.074,0,"CKD","CCL1"
"Ccl2",3508,1.88585743014476e-284,0.709964611031231,0.128,0.066,4.38801306846083e-280,"AKI","CCL1"
"Il1rn",4611,4.53936972125517e-56,-0.545274984514577,0.078,0.12,1.05622054674165e-51,"Recovery","IL1RN"
"Il1rn",1750,0,-1.75951717428618,0.001,0.171,0,"Health","IL1RN"
"Il1rn",4901,0,2.51056049903444,0.449,0.066,0,"CKD","IL1RN"
"Arpc1b",2613,0,0.699972734079783,0.676,0.345,0,"AKI","ARPC1B"
"Arpc1b",1751,0,-1.77065378067797,0.135,0.652,0,"Health","ARPC1B"
"Arpc1b",5068,0,0.915132359801941,0.758,0.439,0,"CKD","ARPC1B"
"Klf6",1752,0,-1.77358625633647,0.083,0.52,0,"Health","KLF6"
"Klf6",5041,0,0.997879709960974,0.629,0.337,0,"CKD","KLF6"
"Klf6",2635,0,0.658623739915955,0.545,0.258,0,"AKI","KLF6"
"Ctsd",1753,0,-1.77384861679407,0.374,0.761,0,"Health","CTSD"
"Ctsd",2538,0,1.04713279979117,0.797,0.519,0,"AKI","CTSD"
"Ctsd",5101,0,0.842684436608506,0.806,0.607,0,"CKD","CTSD"
"Ctsd",4249,3.00534227469864e-188,-0.797810575815555,0.609,0.635,6.9928304047688e-184,"Recovery","CTSD"
"Ctsc",6429,9.74879765931027e-199,0.362195394069382,0.372,0.252,2.26835023936831e-194,"CKD","CTSC"
"Ctsc",1755,0,-1.77980815423594,0.054,0.374,0,"Health","CTSC"
"Ctsc",2549,0,0.962966079738348,0.403,0.175,0,"AKI","CTSC"
"Cd9",4890,2.77658186244622e-05,-0.307885529850441,0.47,0.464,0.646055067753986,"Recovery","CD9"
"Cd9",1756,0,-1.78614239159448,0.189,0.603,0,"Health","CD9"
"Cd9",2818,0,0.403886909562059,0.633,0.351,0,"AKI","CD9"
"Cd9",4931,0,1.48377748247308,0.651,0.438,0,"CKD","CD9"
"Basp1",3814,4.30330233173959e-64,-0.349282718054824,0.175,0.132,1.00129238654917e-59,"AKI","BASP1"
"Basp1",4902,0,2.31053693519914,0.47,0.103,0,"CKD","BASP1"
"Basp1",4865,1.74225593910425e-12,-0.364034069052068,0.133,0.152,4.05388111910777e-08,"Recovery","BASP1"
"Basp1",1757,0,-1.78731009228547,0.004,0.222,0,"Health","BASP1"
"Coro1a",5114,0,0.820819808890893,0.67,0.302,0,"CKD","CORO1A"
"Coro1a",1758,0,-1.81721754451536,0.076,0.485,0,"Health","CORO1A"
"Coro1a",2624,0,0.67555164164006,0.455,0.276,0,"AKI","CORO1A"
"Lrg1",4731,1.1530849200559e-36,-0.292513145681185,0.113,0.152,2.68299799198607e-32,"Recovery","LRG1"
"Lrg1",2546,0,0.989278526059859,0.245,0.08,0,"AKI","LRG1"
"Lrg1",1759,0,-1.82267277197188,0.009,0.215,0,"Health","LRG1"
"Lrg1",6364,2.87715732170017e-209,0.684030102641668,0.231,0.134,6.69456965613197e-205,"CKD","LRG1"
"Ccr1",2593,0,0.751507218158171,0.295,0.131,0,"AKI","CCR1"
"Ccr1",1760,0,-1.8231480459289,0.001,0.296,0,"Health","CCR1"
"Ccr1",5013,0,1.06798104889633,0.454,0.161,0,"CKD","CCR1"
"Ccr1",4596,7.66414783026492e-58,-0.339435224390098,0.151,0.205,1.78329391714604e-53,"Recovery","CCR1"
"Cd44",4820,3.77600677307132e-24,-0.300428952734947,0.203,0.236,8.78601255958236e-20,"Recovery","CD44"
"Cd44",5003,0,1.102284659469,0.541,0.187,0,"CKD","CD44"
"Cd44",1761,0,-1.82421686874233,0.021,0.337,0,"Health","CD44"
"Cd44",2606,0,0.711740229910854,0.319,0.173,0,"AKI","CD44"
"Sh3bgrl3",5154,0,0.754250074401545,0.845,0.589,0,"CKD","SH3BGRL3"
"Sh3bgrl3",2567,0,0.856305836798189,0.832,0.478,0,"AKI","SH3BGRL3"
"Sh3bgrl3",1762,0,-1.83531311155676,0.26,0.802,0,"Health","SH3BGRL3"
"Rbm3",2533,0,1.09074637320589,0.7,0.331,0,"AKI","RBM3"
"Rbm3",4712,5.42656472095169e-40,-0.334067994416731,0.465,0.483,1.26265307927104e-35,"Recovery","RBM3"
"Rbm3",5323,0,0.558601257810112,0.706,0.448,0,"CKD","RBM3"
"Rbm3",1763,0,-1.84037932906191,0.135,0.653,0,"Health","RBM3"
"Mmp9",1764,0,-1.86559780323401,0.002,0.189,0,"Health","MMP9"
"Mmp9",4719,3.24128374065437e-39,-0.533089942091319,0.096,0.132,7.54181900775459e-35,"Recovery","MMP9"
"Mmp9",2569,0,0.837292454402234,0.181,0.091,0,"AKI","MMP9"
"Mmp9",5009,0,1.07543533623648,0.319,0.099,0,"CKD","MMP9"
"C5ar1",5329,0,0.553177846059009,0.415,0.172,0,"CKD","C5AR1"
"C5ar1",4445,8.47371564753272e-90,-0.559255431236603,0.147,0.211,1.97166415686791e-85,"Recovery","C5AR1"
"C5ar1",2529,0,1.19344870331084,0.319,0.123,0,"AKI","C5AR1"
"C5ar1",1765,0,-1.8681271305013,0.004,0.302,0,"Health","C5AR1"
"Lgals3",1766,0,-1.87522668322385,0.119,0.566,0,"Health","LGALS3"
"Lgals3",2619,0,0.688947259313701,0.602,0.291,0,"AKI","LGALS3"
"Lgals3",5014,0,1.06400393610094,0.612,0.389,0,"CKD","LGALS3"
"Clec4d",2956,0,0.304108463402879,0.228,0.133,0,"AKI","CLEC4D"
"Clec4d",1767,0,-1.87622834700926,0.002,0.257,0,"Health","CLEC4D"
"Clec4d",4687,2.68171129962051e-42,-0.260965343616315,0.132,0.178,6.23980585195701e-38,"Recovery","CLEC4D"
"Clec4d",4914,0,1.62652774797838,0.483,0.127,0,"CKD","CLEC4D"
"Stk17b",2581,0,0.782296602658632,0.432,0.222,0,"AKI","STK17B"
"Stk17b",5151,0,0.75657633094653,0.564,0.27,0,"CKD","STK17B"
"Stk17b",1768,0,-1.8869816750086,0.05,0.436,0,"Health","STK17B"
"H3f3b",2784,0,0.431588076076621,0.916,0.685,0,"AKI","H3-5"
"H3f3b",1769,0,-1.88793477404285,0.546,0.895,0,"Health","H3-5"
"H3f3b",4940,0,1.39556348878739,0.936,0.756,0,"CKD","H3-5"
"Clec4e",1770,0,-1.88918790951423,0.003,0.254,0,"Health","CLEC4E"
"Clec4e",2699,0,0.541451570056556,0.244,0.121,0,"AKI","CLEC4E"
"Clec4e",4607,2.43077012154583e-56,-0.488651313995083,0.128,0.177,5.65591591881284e-52,"Recovery","CLEC4E"
"Clec4e",4933,0,1.45413869413863,0.427,0.134,0,"CKD","CLEC4E"
"Lcp1",1771,0,-1.89854586886151,0.049,0.427,0,"Health","LCP1"
"Lcp1",5140,0,0.778055658833476,0.604,0.258,0,"CKD","LCP1"
"Lcp1",2560,0,0.876502965541279,0.411,0.226,0,"AKI","LCP1"
"Hdc",2573,0,0.821835764632334,0.197,0.1,0,"AKI","HDC"
"Hdc",5050,0,0.954390086326943,0.329,0.112,0,"CKD","HDC"
"Hdc",4872,1.88411538968726e-10,-0.230424129379301,0.123,0.142,4.38395968872432e-06,"Recovery","HDC"
"Hdc",1772,0,-1.90523425855104,0.003,0.207,0,"Health","HDC"
"Marcksl1",4964,0,1.26700280616117,0.46,0.17,0,"CKD","MARCKSL1"
"Marcksl1",1773,0,-1.91606109517365,0.016,0.301,0,"Health","MARCKSL1"
"Marcksl1",4863,5.10186840725551e-13,-0.328412552651211,0.187,0.209,1.18710274100021e-08,"Recovery","MARCKSL1"
"Marcksl1",2644,0,0.639350740057397,0.29,0.149,0,"AKI","MARCKSL1"
"Fcgr3",2711,0,0.514759538570656,0.313,0.182,0,"AKI","FCGR2A"
"Fcgr3",4984,0,1.19713799152288,0.556,0.189,0,"CKD","FCGR2A"
"Fcgr3",1774,0,-1.91969205401775,0.012,0.347,0,"Health","FCGR2A"
"Klf2",2602,0,0.717887806849028,0.458,0.253,0,"AKI","KLF2"
"Klf2",5130,0,0.79013693519909,0.587,0.3,0,"CKD","KLF2"
"Klf2",1775,0,-1.92865059194097,0.08,0.464,0,"Health","KLF2"
"Klf2",4816,1.92718199479422e-25,0.239300931903955,0.368,0.331,4.48416706548718e-21,"Recovery","KLF2"
"Cd53",2879,0,0.347878270961445,0.396,0.246,0,"AKI","CD53"
"Cd53",1776,0,-1.93784182432316,0.046,0.437,0,"Health","CD53"
"Cd53",4881,4.76614799034082e-07,-0.27795380507283,0.303,0.307,0.011089873143925,"Recovery","CD53"
"Cd53",4916,0,1.61363293209368,0.715,0.248,0,"CKD","CD53"
"Socs3",4942,0,1.38806206712222,0.529,0.217,0,"CKD","SOCS3"
"Socs3",1777,0,-1.94664606454257,0.011,0.379,0,"Health","SOCS3"
"Socs3",2859,0,0.36363099119558,0.369,0.18,0,"AKI","SOCS3"
"Tgfbi",2519,0,1.33191797457897,0.323,0.131,0,"AKI","TGFBI"
"Tgfbi",4862,9.45499260510241e-14,-0.456837838514954,0.194,0.211,2.19998767935523e-09,"Recovery","TGFBI"
"Tgfbi",5663,0,0.308244293357803,0.383,0.184,0,"CKD","TGFBI"
"Tgfbi",1778,0,-1.94986057898218,0.011,0.308,0,"Health","TGFBI"
"Thbs1",6441,5.13278213593888e-197,0.817921980553803,0.254,0.159,1.19429574739026e-192,"CKD","THBS1"
"Thbs1",4288,3.80970251610827e-160,-0.935619207469296,0.097,0.183,8.86441581448072e-156,"Recovery","THBS1"
"Thbs1",1779,0,-1.96041197798106,0.036,0.239,0,"Health","THBS1"
"Thbs1",2530,0,1.18788881885059,0.282,0.096,0,"AKI","THBS1"
"Jun",2790,0,0.429237254531115,0.521,0.277,0,"AKI","JUN"
"Jun",4968,0,1.25014876549217,0.605,0.343,0,"CKD","JUN"
"Jun",1780,0,-1.97739643488939,0.12,0.504,0,"Health","JUN"
"Ier5",4929,0,1.48552924952093,0.652,0.258,0,"CKD","IER5"
"Ier5",1781,0,-1.97748953482237,0.042,0.441,0,"Health","IER5"
"Ier5",4620,2.66049034772732e-54,0.328864617353531,0.352,0.301,6.19042894109193e-50,"Recovery","IER5"
"Actb",1782,0,-1.99022104214612,0.635,0.946,0,"Health","ACTB"
"Actb",2539,0,1.03527561646753,0.959,0.763,0,"AKI","ACTB"
"Actb",5228,0,0.653745641854599,0.971,0.824,0,"CKD","ACTB"
"Mxd1",1783,0,-1.9908681601433,0.027,0.297,0,"Health","MXD1"
"Mxd1",2599,0,0.735630420064625,0.279,0.158,0,"AKI","MXD1"
"Mxd1",4997,0,1.12859913848641,0.478,0.168,0,"CKD","MXD1"
"Mxd1",4854,4.64349663958767e-16,-0.235972390411946,0.184,0.21,1.08044879809926e-11,"Recovery","MXD1"
"C1qc",5170,0,0.727776573039059,0.246,0.106,0,"CKD","C1QC"
"C1qc",4119,0,0.81876229200493,0.221,0.108,0,"Recovery","C1QC"
"C1qc",1784,0,-2.01723216243723,0.007,0.181,0,"Health","C1QC"
"C1qc",3755,4.42880993892616e-101,0.442813471668575,0.148,0.107,1.03049549658934e-96,"AKI","C1QC"
"Btg1",4957,0,1.31419370551131,0.834,0.488,0,"CKD","BTG1"
"Btg1",2755,0,0.460946608958232,0.717,0.406,0,"AKI","BTG1"
"Btg1",1785,0,-2.05242260720997,0.19,0.702,0,"Health","BTG1"
"Ptgs2",4936,0,1.42402938771122,0.323,0.092,0,"CKD","PTGS2"
"Ptgs2",1786,0,-2.05257981881891,0.001,0.18,0,"Health","PTGS2"
"Ptgs2",3487,2.25154536870953e-307,0.612527531431987,0.165,0.091,5.23889576391334e-303,"AKI","PTGS2"
"Ptgs2",4796,6.49620493084351e-29,-0.437394846049674,0.094,0.125,1.51153696330867e-24,"Recovery","PTGS2"
"Vim",5280,0,0.599889552179542,0.489,0.224,0,"CKD","VIM"
"Vim",1787,0,-2.05506005313267,0.045,0.364,0,"Health","VIM"
"Vim",2547,0,0.985789711726016,0.352,0.193,0,"AKI","VIM"
"Ier2",1788,0,-2.06542648150659,0.072,0.527,0,"Health","IER2"
"Ier2",5049,0,0.954882346576473,0.637,0.338,0,"CKD","IER2"
"Ier2",4662,1.0273083545746e-46,0.302456017304945,0.416,0.369,2.39034107942417e-42,"Recovery","IER2"
"Ier2",2650,0,0.629303844523993,0.531,0.27,0,"AKI","IER2"
"S100a11",2521,0,1.31137796592971,0.796,0.387,0,"AKI","S100A11"
"S100a11",5514,0,0.422775786895788,0.709,0.531,0,"CKD","S100A11"
"S100a11",1789,0,-2.0733557830487,0.224,0.718,0,"Health","S100A11"
"S100a11",4281,1.9446721679002e-163,-0.437299193809744,0.492,0.563,4.52486320027018e-159,"Recovery","S100A11"
"Fabp4",2508,0,1.96050523629609,0.149,0.045,0,"AKI","FABP4"
"Fabp4",1790,0,-2.10539156314144,0.016,0.122,0,"Health","FABP4"
"G0s2",4597,1.02284095245881e-57,-0.836452474271787,0.112,0.159,2.37994632818116e-53,"Recovery","G0S2"
"G0s2",3685,2.61390282316922e-150,1.19450745785378,0.182,0.133,6.08202908895013e-146,"AKI","G0S2"
"G0s2",5089,0,0.870407287057059,0.266,0.136,0,"CKD","G0S2"
"G0s2",1791,0,-2.14034365641789,0.091,0.183,0,"Health","G0S2"
"Ccrl2",1792,0,-2.14626387988101,0.009,0.204,0,"Health","CCRL2"
"Ccrl2",4675,5.4043316468505e-45,-0.654614861919849,0.105,0.145,1.25747988758918e-40,"Recovery","CCRL2"
"Ccrl2",4904,0,2.21951882302494,0.448,0.095,0,"CKD","CCRL2"
"Clu",5954,0,-2.79823789830206,0.142,0.475,0,"CKD","CLU"
"Clu",4309,2.82175942810262e-141,-1.40877141966861,0.374,0.443,6.56566983730917e-137,"Recovery","CLU"
"Clu",1794,0,-2.17614220239854,0.219,0.541,0,"Health","CLU"
"Clu",2504,0,2.78406291367468,0.721,0.238,0,"AKI","CLU"
"Pim1",1795,0,-2.18468940181668,0.037,0.396,0,"Health","PIM1"
"Pim1",2782,0,0.433127941943205,0.37,0.212,0,"AKI","PIM1"
"Pim1",4921,0,1.58854165652361,0.608,0.228,0,"CKD","PIM1"
"Nfkbia",4917,0,1.61307470122912,0.646,0.339,0,"CKD","NFKBIA"
"Nfkbia",2756,0,0.460241322801911,0.491,0.301,0,"AKI","NFKBIA"
"Nfkbia",1796,0,-2.20827652860057,0.149,0.492,0,"Health","NFKBIA"
"Nfkbia",4856,4.29194360243541e-15,-0.299667721918939,0.354,0.382,9.98649437414671e-11,"Recovery","NFKBIA"
"Ubb",4140,0,0.440964870090139,0.939,0.779,0,"Recovery","UBB"
"Ubb",4982,0,1.20478279780317,0.969,0.777,0,"CKD","UBB"
"Ubb",2786,0,0.430765954756813,0.949,0.7,0,"AKI","UBB"
"Ubb",1797,0,-2.22443706285366,0.501,0.951,0,"Health","UBB"
"H2-Ab1",4992,0,1.15934663270242,0.442,0.164,0,"CKD","HLA-DQB2"
"H2-Ab1",1798,0,-2.24207227056972,0.031,0.283,0,"Health","HLA-DQB2"
"H2-Ab1",4009,1.1998352716359e-09,-0.370500766914835,0.19,0.205,2.7917767100424e-05,"AKI","HLA-DQB2"
"H2-Ab1",4107,0,1.55737296536246,0.414,0.165,0,"Recovery","HLA-DQB2"
"Zfp36",4998,0,1.12832778020306,0.651,0.342,0,"CKD","ZFP36"
"Zfp36",2585,0,0.768457407829188,0.534,0.277,0,"AKI","ZFP36"
"Zfp36",1799,0,-2.27823207199082,0.105,0.52,0,"Health","ZFP36"
"Tmsb4x",5213,0,0.675172047656326,0.988,0.664,0,"CKD","TMSB4Y"
"Tmsb4x",2548,0,0.974455252856844,0.915,0.563,0,"AKI","TMSB4Y"
"Tmsb4x",1801,0,-2.3365832161702,0.268,0.924,0,"Health","TMSB4Y"
"Gadd45b",4907,0,2.12743677440486,0.612,0.199,0,"CKD","GADD45B"
"Gadd45b",1802,0,-2.33902898972876,0.024,0.364,0,"Health","GADD45B"
"Cd52",1803,0,-2.4120725270347,0.09,0.558,0,"Health","CD52"
"Cd52",4943,0,1.37333143748837,0.816,0.342,0,"CKD","CD52"
"Cd52",4875,2.88828738828049e-09,-0.331131958446935,0.468,0.392,6.72046709505105e-05,"Recovery","CD52"
"Cd52",2597,0,0.737586426272239,0.508,0.33,0,"AKI","CD52"
"Hp",2600,0,0.724002006522805,0.26,0.12,0,"AKI","HPR"
"Hp",5021,0,1.04987050058957,0.365,0.149,0,"CKD","HPR"
"Hp",1804,0,-2.46778976581432,0.008,0.261,0,"Health","HPR"
"Chil3",4237,1.03863983496864e-201,-1.2398643251072,0.04,0.122,2.41670716800503e-197,"Recovery","CHIA"
"Chil3",2505,0,2.14780701370848,0.209,0.043,0,"AKI","CHIA"
"Chil3",1806,0,-2.49487939219915,0.003,0.164,0,"Health","CHIA"
"Chil3",7129,2.22397061041633e-61,-0.292407281804023,0.156,0.104,5.17473481631671e-57,"CKD","CHIA"
"Actg1",2531,0,1.16665581099666,0.937,0.596,0,"AKI","ACTG1"
"Actg1",5358,0,0.528763429092891,0.913,0.708,0,"CKD","ACTG1"
"Actg1",1807,0,-2.49770496550142,0.366,0.919,0,"Health","ACTG1"
"Il1r2",5056,0,0.941375161639576,0.384,0.137,0,"CKD","IL1R2"
"Il1r2",1808,0,-2.50191018800667,0.001,0.251,0,"Health","IL1R2"
"Il1r2",4520,1.42753051656666e-71,-0.831173446501817,0.121,0.175,3.3215780059473e-67,"Recovery","IL1R2"
"Il1r2",2524,0,1.26922239808445,0.254,0.109,0,"AKI","IL1R2"
"Ctss",5155,0,0.751892210798855,0.514,0.21,0,"CKD","CTSS"
"Ctss",1809,0,-2.50248614787261,0.03,0.357,0,"Health","CTSS"
"Ctss",2580,0,0.786688091755212,0.312,0.204,0,"AKI","CTSS"
"Ctss",4244,2.64777219586887e-193,0.519122593710545,0.345,0.233,6.16083634534769e-189,"Recovery","CTSS"
"C1qa",5125,0,0.801802431523368,0.306,0.115,0,"CKD","C1QA"
"C1qa",3867,2.0551760944235e-40,0.469430809188013,0.154,0.129,4.78198373650461e-36,"AKI","C1QA"
"C1qa",4112,0,0.952955189805657,0.263,0.12,0,"Recovery","C1QA"
"C1qa",1811,0,-2.50375383173977,0.008,0.205,0,"Health","C1QA"
"Slc7a11",2717,0,0.50793949488755,0.246,0.133,0,"AKI","SLC7A11"
"Slc7a11",1812,0,-2.58258549489088,0.002,0.267,0,"Health","SLC7A11"
"Slc7a11",4924,0,1.53925796159043,0.464,0.138,0,"CKD","SLC7A11"
"Slpi",1814,0,-2.61096650594659,0.005,0.235,0,"Health","SLPI"
"Slpi",2628,0,0.668854420072309,0.218,0.118,0,"AKI","SLPI"
"Slpi",4935,0,1.42677343765039,0.398,0.124,0,"CKD","SLPI"
"C1qb",3781,3.03844695043808e-79,0.635930657348681,0.182,0.144,7.06985836427933e-75,"AKI","C1QB"
"C1qb",4114,0,0.878675130388865,0.286,0.14,0,"Recovery","C1QB"
"C1qb",1815,0,-2.63094397469881,0.009,0.235,0,"Health","C1QB"
"C1qb",5210,0,0.677711212701439,0.351,0.132,0,"CKD","C1QB"
"Ccl4",4906,0,2.13240475580665,0.401,0.11,0,"CKD","CCL4"
"Ccl4",4896,0.00156071645476649,-0.345434271889365,0.14,0.148,1,"Recovery","CCL4"
"Ccl4",1816,0,-2.66991662881653,0.016,0.212,0,"Health","CCL4"
"Mcl1",2572,0,0.824174911807451,0.7,0.367,0,"AKI","MCL1"
"Mcl1",1817,0,-2.69201780801043,0.148,0.679,0,"Health","MCL1"
"Mcl1",4976,0,1.21894607273328,0.812,0.457,0,"CKD","MCL1"
"Egr1",1818,0,-2.75612135643367,0.031,0.5,0,"Health","EGR1"
"Egr1",2582,0,0.779552954943338,0.521,0.223,0,"AKI","EGR1"
"Egr1",4952,0,1.33730757480187,0.62,0.303,0,"CKD","EGR1"
"Alox5ap",1819,0,-2.78547690334157,0.017,0.426,0,"Health","ALOX5AP"
"Alox5ap",4897,0.00574468914112223,-0.276755777025083,0.289,0.29,1,"Recovery","ALOX5AP"
"Alox5ap",2520,0,1.32099556950062,0.425,0.198,0,"AKI","ALOX5AP"
"Alox5ap",5204,0,0.68524127627699,0.578,0.248,0,"CKD","ALOX5AP"
"Ier3",4903,0,2.24674116977679,0.701,0.401,0,"CKD","IER3"
"Ier3",1820,0,-2.78554902480662,0.147,0.585,0,"Health","IER3"
"Ier3",4769,7.12398340185889e-32,-0.638057031964635,0.412,0.443,1.65760845794453e-27,"Recovery","IER3"
"Ccl6",4999,0,1.11999364747072,0.489,0.203,0,"CKD","CCL23"
"Ccl6",1821,0,-2.79414756635116,0.013,0.352,0,"Health","CCL23"
"Ccl6",2551,0,0.948729520308866,0.344,0.167,0,"AKI","CCL23"
"Btg2",4923,0,1.54254114869522,0.798,0.407,0,"CKD","BTG2"
"Btg2",1823,0,-2.81634811032373,0.096,0.636,0,"Health","BTG2"
"Btg2",2733,0,0.49260376476658,0.637,0.332,0,"AKI","BTG2"
"Fcer1g",1824,0,-2.90720513885141,0.052,0.533,0,"Health","FCER1G"
"Fcer1g",4948,0,1.35962370217795,0.776,0.314,0,"CKD","FCER1G"
"Fcer1g",2575,0,0.816719346613105,0.491,0.292,0,"AKI","FCER1G"
"Cd74",5029,0,1.03366925298978,0.762,0.267,0,"CKD","CD74"
"Cd74",1825,0,-2.92794740094841,0.047,0.47,0,"Health","CD74"
"Cd74",4105,0,1.62405035440616,0.658,0.277,0,"Recovery","CD74"
"Cd14",4971,0,1.24075104215044,0.563,0.24,0,"CKD","CD14"
"Cd14",4570,7.05269924612845e-62,-0.595098850490202,0.23,0.289,1.64102206058917e-57,"Recovery","CD14"
"Cd14",2532,0,1.09381398405993,0.434,0.176,0,"AKI","CD14"
"Cd14",1827,0,-2.97479038074428,0.009,0.417,0,"Health","CD14"
"Ccl3",4674,3.83098267981799e-45,-0.868577035880432,0.107,0.148,8.9139304994005e-41,"Recovery","CCL3"
"Ccl3",4899,0,3.6346685661603,0.514,0.089,0,"CKD","CCL3"
"Ccl3",1828,0,-3.07928252211918,0.012,0.208,0,"Health","CCL3"
"Tyrobp",4892,7.69772122606416e-05,-0.237905270332185,0.423,0.368,1,"Recovery","TYROBP"
"Tyrobp",2586,0,0.768295088367391,0.498,0.291,0,"AKI","TYROBP"
"Tyrobp",1829,0,-3.15116075725023,0.049,0.538,0,"Health","TYROBP"
"Tyrobp",4926,0,1.5213938274011,0.793,0.315,0,"CKD","TYROBP"
"Apoe",4910,0,2.08216048058405,0.831,0.305,0,"CKD","APOE"
"Apoe",3902,1.67368547596313e-30,-0.58068526799203,0.347,0.388,3.89433136547101e-26,"AKI","APOE"
"Apoe",1830,0,-3.15452166770553,0.149,0.483,0,"Health","APOE"
"Apoe",4108,0,1.12672785306983,0.567,0.341,0,"Recovery","APOE"
"S100a6",1831,0,-3.23183442307028,0.061,0.581,0,"Health","S100A6"
"S100a6",2516,0,1.5292940223399,0.627,0.258,0,"AKI","S100A6"
"S100a6",5119,0,0.813990249227916,0.7,0.366,0,"CKD","S100A6"
"S100a6",4381,1.74717188846647e-111,-0.759429476229293,0.335,0.419,4.06531955008378e-107,"Recovery","S100A6"
"Dusp1",4911,0,1.70502863381212,0.818,0.396,0,"CKD","DUSP1"
"Dusp1",4889,1.5328184347427e-05,-0.26854650789319,0.444,0.45,0.356656193395932,"Recovery","DUSP1"
"Dusp1",1832,0,-3.34124591382413,0.121,0.613,0,"Health","DUSP1"
"Dusp1",2632,0,0.660944809611459,0.606,0.342,0,"AKI","DUSP1"
"Cebpb",4649,6.36052134911661e-49,-0.563891408082924,0.417,0.458,1.47996610751245e-44,"Recovery","CEBPB"
"Cebpb",2537,0,1.07729492425581,0.628,0.334,0,"AKI","CEBPB"
"Cebpb",1833,0,-3.46691045819101,0.118,0.62,0,"Health","CEBPB"
"Cebpb",4944,0,1.37085092327024,0.815,0.401,0,"CKD","CEBPB"
"Junb",2663,0,0.615184983330687,0.762,0.366,0,"AKI","JUNB"
"Junb",4919,0,1.60094633282315,0.878,0.476,0,"CKD","JUNB"
"Junb",1835,0,-3.58119182321093,0.093,0.743,0,"Health","JUNB"
"Fos",4939,0,1.4059222891547,0.754,0.39,0,"CKD","FOS"
"Fos",2556,0,0.891226113804825,0.657,0.285,0,"AKI","FOS"
"Fos",1836,0,-3.72601107626004,0.042,0.632,0,"Health","FOS"
"Spp1",4176,0,-2.60825058797864,0.704,0.725,0,"Recovery","SPP1"
"Spp1",1837,0,-3.78148024520282,0.49,0.838,0,"Health","SPP1"
"Spp1",5955,0,-2.80999014304315,0.596,0.741,0,"CKD","SPP1"
"Spp1",2502,0,4.07226726403161,0.959,0.562,0,"AKI","SPP1"
"Srgn",4949,0,1.35629765867443,0.852,0.386,0,"CKD","SRGN"
"Srgn",2540,0,1.02860256613048,0.61,0.332,0,"AKI","SRGN"
"Srgn",1838,0,-3.79518471567476,0.076,0.629,0,"Health","SRGN"
"Retnlg",1840,0,-4.1894213447842,0.002,0.206,0,"Health","RETNLB"
"Retnlg",2506,0,2.13007761237192,0.23,0.076,0,"AKI","RETNLB"
"Lcn2",4175,0,-2.30201057670373,0.122,0.371,0,"Recovery","LCN2"
"Lcn2",7209,8.53201971563878e-43,-1.01881037845459,0.312,0.341,1.98523034743483e-38,"CKD","LCN2"
"Lcn2",2503,0,3.43047275706527,0.692,0.096,0,"AKI","LCN2"
"Lcn2",1841,0,-4.42358382014745,0.003,0.504,0,"Health","LCN2"
