"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Rpl27a",445,0,0.502804114923291,0.964,0.709,0,"CKD","RPL27A"
"Atp11a",443,0,0.529769601935854,0.474,0.201,0,"CKD","ATP11A"
"Atp11a",395,0,-0.529769601935854,0.201,0.474,0,"Health","ATP11A"
"Defb29",442,0,0.535498825896598,0.534,0.257,0,"CKD","DEFB116"
"Defb29",396,0,-0.535498825896598,0.257,0.534,0,"Health","DEFB116"
"Slc7a13",397,0,-0.53639480882115,0.159,0.452,0,"Health","SLC7A13"
"Slc7a13",441,0,0.53639480882115,0.452,0.159,0,"CKD","SLC7A13"
"Cd52",398,0,-0.552874369127025,0.055,0.246,0,"Health","CD52"
"Cd52",440,0,0.552874369127025,0.246,0.055,0,"CKD","CD52"
"Cndp2",399,0,-0.561875870753939,0.329,0.642,0,"Health","CNDP2"
"Cndp2",439,0,0.561875870753939,0.642,0.329,0,"CKD","CNDP2"
"Rpl29",438,0,0.597713723333333,0.86,0.487,0,"CKD","RPL29"
"Rpl29",400,0,-0.597713723333333,0.487,0.86,0,"Health","RPL29"
"B2m",402,0,-0.645755165251468,0.33,0.684,0,"Health","B2M"
"B2m",436,0,0.645755165251468,0.684,0.33,0,"CKD","B2M"
"Tmsb4x",403,0,-0.683084397525767,0.227,0.536,0,"Health","TMSB4Y"
"Tmsb4x",435,0,0.683084397525767,0.536,0.227,0,"CKD","TMSB4Y"
"Ly6e",404,0,-0.688640326548972,0.211,0.619,0,"Health","LY6E"
"Ly6e",434,0,0.688640326548972,0.619,0.211,0,"CKD","LY6E"
"Rpl36al",405,0,-0.729102795773434,0.356,0.79,0,"Health","RPL36A"
"Rpl36al",433,0,0.729102795773434,0.79,0.356,0,"CKD","RPL36A"
"Guca2b",406,0,-0.745828401156475,0.43,0.766,0,"Health","GUCA2B"
"Guca2b",432,0,0.745828401156475,0.766,0.43,0,"CKD","GUCA2B"
"Ftl1-ps1",407,0,-1.92596196956287,0.118,0.93,0,"Health","FTL"
"Ftl1-ps1",431,0,1.92596196956287,0.93,0.118,0,"CKD","FTL"
"Tcn2",839,4.15688865990023e-301,-0.230864598690891,0.465,0.538,7.94464560680131e-297,"CKD","TCN2"
"Tcn2",409,4.15688865990023e-301,0.230864598690891,0.538,0.465,7.94464560680131e-297,"Health","TCN2"
"Tmem176b",840,5.36864747372323e-300,0.215250419882659,0.564,0.436,1.02605590517798e-295,"CKD","TMEM176B"
"Tmem176b",410,5.36864747372323e-300,-0.215250419882659,0.436,0.564,1.02605590517798e-295,"Health","TMEM176B"
"Cdh16",842,1.45304491727794e-295,-0.257506189121196,0.311,0.402,2.77705944590161e-291,"CKD","CDH16"
"Cdh16",412,1.45304491727794e-295,0.257506189121196,0.402,0.311,2.77705944590161e-291,"Health","CDH16"
"Mdh2",413,1.35264924320136e-292,0.241571172150169,0.4,0.298,2.58518323360643e-288,"Health","MDH2"
"Mdh2",843,1.35264924320136e-292,-0.241571172150169,0.298,0.4,2.58518323360643e-288,"CKD","MDH2"
"Aif1l",844,1.15552749324242e-287,-0.21246566193851,0.081,0.167,2.20844414508492e-283,"CKD","AIF1L"
"Aif1l",414,1.15552749324242e-287,0.21246566193851,0.167,0.081,2.20844414508492e-283,"Health","AIF1L"
"Eno1",845,3.7700436858112e-285,-0.232120030613415,0.235,0.341,7.20530749232238e-281,"CKD","ENO1"
"Eno1",415,3.7700436858112e-285,0.232120030613415,0.341,0.235,7.20530749232238e-281,"Health","ENO1"
"Kl",416,5.18863823517874e-285,0.255742668107112,0.443,0.361,9.91652539507361e-281,"Health","KL"
"Kl",846,5.18863823517874e-285,-0.255742668107112,0.361,0.443,9.91652539507361e-281,"CKD","KL"
"Lrp2",848,2.64493820546617e-278,0.207575827628221,0.628,0.483,5.05500589828694e-274,"CKD","LRP2"
"Lrp2",418,2.64493820546617e-278,-0.207575827628221,0.483,0.628,5.05500589828694e-274,"Health","LRP2"
"Actb",419,4.2065528809392e-278,-0.213566803858357,0.649,0.742,8.03956386605099e-274,"Health","ACTB"
"Actb",849,4.2065528809392e-278,0.213566803858357,0.742,0.649,8.03956386605099e-274,"CKD","ACTB"
"Cnn3",851,1.18186445996568e-268,-0.207959295826793,0.121,0.213,2.2587793558864e-264,"CKD","CNN3"
"Cnn3",421,1.18186445996568e-268,0.207959295826793,0.213,0.121,2.2587793558864e-264,"Health","CNN3"
"Ndufv1",852,3.92257383225156e-267,-0.224914406263819,0.174,0.271,7.49682310819918e-263,"CKD","NDUFV1"
"Ndufv1",422,3.92257383225156e-267,0.224914406263819,0.271,0.174,7.49682310819918e-263,"Health","NDUFV1"
"Cox7a1",853,1.11653420850017e-259,-0.210919727936554,0.113,0.201,2.13392017928553e-255,"CKD","COX7A1"
"Cox7a1",423,1.11653420850017e-259,0.210919727936554,0.201,0.113,2.13392017928553e-255,"Health","COX7A1"
"Herpud1",424,1.30266805929942e-252,0.230750967533433,0.369,0.283,2.48965919493306e-248,"Health","HERPUD1"
"Herpud1",854,1.30266805929942e-252,-0.230750967533433,0.283,0.369,2.48965919493306e-248,"CKD","HERPUD1"
"Phyh",856,6.7788650274326e-240,-0.219011083223471,0.263,0.354,1.29557668404292e-235,"CKD","PHYH"
"Phyh",426,6.7788650274326e-240,0.219011083223471,0.354,0.263,1.29557668404292e-235,"Health","PHYH"
"Tfcp2l1",857,4.54394428480101e-231,-0.218374434795146,0.152,0.237,8.68438631711168e-227,"CKD","TFCP2L1"
"Tfcp2l1",427,4.54394428480101e-231,0.218374434795146,0.237,0.152,8.68438631711168e-227,"Health","TFCP2L1"
"Ndufs2",858,1.08682846569268e-219,-0.209337680562177,0.306,0.389,2.07714656363185e-215,"CKD","NDUFS2"
"Ndufs2",428,1.08682846569268e-219,0.209337680562177,0.389,0.306,2.07714656363185e-215,"Health","NDUFS2"
"Suclg1",859,4.31760755907945e-218,-0.209239251720869,0.299,0.383,8.25181156691265e-214,"CKD","SUCLG1"
"Suclg1",429,4.31760755907945e-218,0.209239251720869,0.383,0.299,8.25181156691265e-214,"Health","SUCLG1"
"Sh3bgrl3",430,1.1558764168328e-187,-0.222302358164279,0.23,0.312,2.20911100785085e-183,"Health","SH3BGRL3"
"Sh3bgrl3",860,1.1558764168328e-187,0.222302358164279,0.312,0.23,2.20911100785085e-183,"CKD","SH3BGRL3"
