"gene","X","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Atp5h",5816,1.01e-128,-0.364779815,0.678,0.728,2.35e-124,"IRI_long_3",-0.05,"ATP5PD"
"Atp5h",515,0,0.431116134,0.717,0.729,0,"Control",-0.012,"ATP5PD"
"Tmem242",516,0,0.429645514,0.131,0.052,0,"Control",0.079,"TMEM242"
"Ndufs7",7801,1.52e-212,-0.353349483,0.391,0.453,3.54e-208,"IRI_long_14",-0.062,"NDUFS7"
"Ndufs7",517,0,0.429567734,0.445,0.446,0,"Control",-0.001,"NDUFS7"
"Ndufs7",5929,1.03e-111,-0.31090303,0.406,0.448,2.39e-107,"IRI_long_3",-0.042,"NDUFS7"
"Ndufs7",2333,0,-0.261623565,0.479,0.439,0,"IRI_short_1",0.04,"NDUFS7"
"Ndufs7",4147,0,-0.399933358,0.383,0.454,0,"IRI_long_1",-0.071,"NDUFS7"
"Nipsnap1",7844,5.92e-201,-0.25748581,0.033,0.101,1.38e-196,"IRI_long_14",-0.068,"NIPSNAP1"
"Nipsnap1",518,0,0.429244563,0.148,0.065,0,"Control",0.083,"NIPSNAP1"
"Suclg1",7162,0,-0.518823531,0.228,0.386,0,"IRI_long_14",-0.158,"SUCLG1"
"Suclg1",2274,0,-0.212770333,0.425,0.355,0,"IRI_short_1",0.07,"SUCLG1"
"Suclg1",519,0,0.42907998,0.391,0.354,0,"Control",0.037,"SUCLG1"
"Suclg1",4376,0,-0.386110884,0.305,0.375,0,"IRI_long_1",-0.07,"SUCLG1"
"Suclg1",3651,8.51e-186,0.246854403,0.453,0.352,1.98e-181,"IRI_short_14",0.101,"SUCLG1"
"Suclg1",5769,9.89e-138,-0.390236206,0.27,0.372,2.3e-133,"IRI_long_3",-0.102,"SUCLG1"
"Ncoa7",520,0,0.426519307,0.183,0.107,0,"Control",0.076,"NCOA7"
"Ncoa7",8040,9.25e-140,-0.253198009,0.076,0.14,2.15e-135,"IRI_long_14",-0.064,"NCOA7"
"Sdc4",521,0,0.425037082,0.434,0.353,0,"Control",0.081,"SDC4"
"Sdc4",2974,3.21e-150,-0.399773745,0.324,0.384,7.46e-146,"IRI_short_3",-0.06,"SDC4"
"Sdc4",2186,0,0.283317527,0.552,0.347,0,"IRI_short_1",0.205,"SDC4"
"Sdc4",7292,0,-0.763364616,0.157,0.412,0,"IRI_long_14",-0.255,"SDC4"
"Sdc4",5540,4.81e-194,-0.500034573,0.255,0.388,1.12e-189,"IRI_long_3",-0.133,"SDC4"
"Sdc4",3836,1.03e-78,-0.245231932,0.335,0.387,2.4e-74,"IRI_short_14",-0.052,"SDC4"
"Pxmp2",522,0,0.42496125,0.127,0.036,0,"Control",0.091,"PXMP2"
"Cgnl1",523,0,0.424917356,0.174,0.113,0,"Control",0.061,"CGNL1"
"Cgnl1",7072,0,-0.380880792,0.031,0.149,0,"IRI_long_14",-0.118,"CGNL1"
"Cgnl1",6235,1.67e-63,-0.231046657,0.074,0.138,3.88e-59,"IRI_long_3",-0.064,"CGNL1"
"Mtss1",524,0,0.424825818,0.17,0.105,0,"Control",0.065,"MTSS1"
"Mtss1",2701,1.53e-248,-0.206561619,0.119,0.128,3.56e-244,"IRI_short_1",-0.009,"MTSS1"
"Mtss1",4900,3.11e-126,-0.23747439,0.087,0.132,7.23e-122,"IRI_long_1",-0.045,"MTSS1"
"Mtss1",8140,6.36e-92,-0.217590063,0.084,0.132,1.48e-87,"IRI_long_14",-0.048,"MTSS1"
"Pnkd",6128,4.1e-80,-0.286346945,0.194,0.267,9.54e-76,"IRI_long_3",-0.073,"PNKD"
"Pnkd",7585,2.85e-270,-0.380517662,0.158,0.278,6.64e-266,"IRI_long_14",-0.12,"PNKD"
