"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"2617",0,0.943148269150933,0.608,0.404,0,AKI,ENO1,0.204
"2618",0,0.940609690992692,0.45,0.25,0,AKI,GSTP1,0.2
"2619",0,0.937258415664331,0.281,0.123,0,AKI,RAPGEF5,0.158
"2620",0,0.93102154692725,0.318,0.125,0,AKI,ERO1A,0.193
"2621",0,0.929656238639544,0.38,0.177,0,AKI,LINC00513,0.203
"2622",0,0.92928818397076,0.434,0.213,0,AKI,HINT1,0.221
"2623",0,0.928698429863961,0.548,0.399,0,AKI,CD24,0.149
"2624",0,0.925706187678331,0.268,0.083,0,AKI,TGM2,0.185
"2625",0,0.915327808354851,0.566,0.354,0,AKI,MT-ND3,0.212
"2626",0,0.910722283690304,0.283,0.144,0,AKI,PLIN2,0.139
"2627",0,0.898378252831164,0.437,0.236,0,AKI,PRDX1,0.201
"2628",0,0.894911081108935,0.357,0.181,0,AKI,ERRFI1,0.176
"2629",0,0.893346174868944,0.419,0.206,0,AKI,CD74,0.213
"2630",0,0.887665718508487,0.393,0.201,0,AKI,SRP14,0.192
"2631",0,0.885926392896399,0.134,0.025,0,AKI,IFI6,0.109
"2632",0,0.885181149819617,0.343,0.135,0,AKI,ABCC3,0.208
"2633",0,0.87923243032443,0.508,0.212,0,AKI,OSMR,0.296
"2634",0,0.875181357296947,0.27,0.122,0,AKI,HKDC1,0.148
"2635",0,0.864787918853825,0.48,0.295,0,AKI,RPLP1,0.185
"2636",0,0.863555093471005,0.416,0.218,0,AKI,RPL28,0.198
"2637",0,0.856582931303161,0.428,0.239,0,AKI,RPL14,0.189
"2638",0,0.855028246186843,0.532,0.399,0,AKI,UGT2B7,0.133
"2639",0,0.853146371107635,0.503,0.263,0,AKI,PLSCR1,0.24
"2640",0,0.849648368774139,0.43,0.252,0,AKI,ZFP36L2,0.178
"2641",0,0.844408497545826,0.444,0.252,0,AKI,RPLP0,0.192
"2642",0,0.83351768421586,0.358,0.138,0,AKI,CLIC1,0.22
"2643",0,0.829400532560326,0.627,0.511,0,AKI,SAT1,0.116
"2644",0,0.824721010707722,0.231,0.054,0,AKI,SPSB1,0.177
"2645",0,0.823742077597801,0.39,0.204,0,AKI,RPL19,0.186
"2646",0,0.822721754796853,0.36,0.226,0,AKI,DEFB1,0.134
"2647",0,0.820929771313464,0.393,0.216,0,AKI,RPL32,0.177
"2648",0,0.820736414111278,0.343,0.196,0,AKI,TCIM,0.147
"2649",0,0.819355562472929,0.444,0.263,0,AKI,CPD,0.181
"2650",0,0.819082684892234,0.866,0.776,0,AKI,AC016831.7,0.09
"2651",0,0.818933412541043,0.718,0.564,0,AKI,VMP1,0.154
"2652",0,0.818309757713346,0.382,0.198,0,AKI,RPS8,0.184
"2653",0,0.81663841129124,0.406,0.223,0,AKI,CD81,0.183
"2654",0,0.814212866174711,0.33,0.201,0,AKI,SLC39A14,0.129
"2655",0,0.812042063882266,0.249,0.108,0,AKI,PIGR,0.141
"2656",0,0.808817595886843,0.563,0.389,0,AKI,RPL13,0.174
"2657",0,0.808599646552747,0.49,0.314,0,AKI,RPS9,0.176
"2658",0,0.806484791730866,0.32,0.141,0,AKI,DBI,0.179
"2659",0,0.799466695293827,0.452,0.281,0,AKI,RPS6,0.171
"2660",0,0.796607986069788,0.487,0.309,0,AKI,RPL10,0.178
"2661",0,0.779894727172869,0.353,0.19,0,AKI,MAOA,0.163
"2662",0,0.776905016228913,0.422,0.252,0,AKI,CEMIP2,0.17
"2663",0,0.77642430701598,0.376,0.201,0,AKI,HLA-C,0.175
"2664",0,0.77601876806862,0.345,0.173,0,AKI,RPL36,0.172
"2665",0,0.773762799434736,0.455,0.342,0,AKI,PTPN1,0.113
"2666",0,0.773471359090605,0.395,0.182,0,AKI,AC007319.1,0.213
"2667",0,0.770372326451454,0.437,0.241,0,AKI,KLF6,0.196
"2668",0,0.76874806577028,0.155,0.026,0,AKI,MMP7,0.129
"2669",0,0.76670483600983,0.151,0.046,0,AKI,LINC00621,0.105
"2670",0,0.765375568731275,0.439,0.283,0,AKI,RPS27A,0.156
"2671",0,0.764687794887795,0.353,0.177,0,AKI,CST3,0.176
"2672",0,0.764214201182712,0.665,0.533,0,AKI,FMNL2,0.132
"2673",0,0.762569780898334,0.198,0.103,0,AKI,HMOX1,0.095
"2674",0,0.761589495167162,0.297,0.197,0,AKI,CSGALNACT1,0.1
"2675",0,0.756414273391485,0.191,0.102,0,AKI,KRT19,0.089
"2676",0,0.755992678270427,0.282,0.146,0,AKI,TSPAN1,0.136
"2677",0,0.754118147844041,0.438,0.251,0,AKI,PPIA,0.187
"2678",0,0.750878706314788,0.13,0.056,0,AKI,IFI27,0.074
"2679",0,0.748133455470989,0.407,0.241,0,AKI,SEMA4B,0.166
"2680",0,0.744212682783281,0.644,0.477,0,AKI,EEF1A1,0.167
"2681",0,0.743700187469788,0.554,0.375,0,AKI,UGCG,0.179
"2682",0,0.741924870989202,0.154,0.045,0,AKI,AKR1C1,0.109
"2683",0,0.739692952680539,0.142,0.028,0,AKI,C3,0.114
"2684",0,0.738586351918427,0.44,0.314,0,AKI,BNIP3L,0.126
"2685",0,0.737781960657352,0.249,0.092,0,AKI,DUSP23,0.157
"2686",0,0.735980819371941,0.425,0.266,0,AKI,PGK1,0.159
"2687",0,0.732922606913393,0.344,0.164,0,AKI,NFKBIZ,0.18
"2688",0,0.731688202836498,0.25,0.091,0,AKI,GDF15,0.159
"2689",0,0.729958598774849,0.423,0.264,0,AKI,RPS3,0.159
"2690",0,0.728521460039767,0.109,0.007,0,AKI,FGB,0.102
"2691",0,0.723973126936606,0.466,0.274,0,AKI,EIF1,0.192
"2692",0,0.721370757340671,0.53,0.33,0,AKI,YBX3,0.2
"2693",0,0.715714684700642,0.188,0.048,0,AKI,ANGPTL4,0.14
"2694",0,0.715312414932161,0.426,0.257,0,AKI,MYL12B,0.169
"2695",0,0.709252879001088,0.284,0.124,0,AKI,KRT18,0.16
"2696",0,0.709052462904948,0.288,0.11,0,AKI,CSTB,0.178
"2697",0,0.708511253007002,0.142,0.067,0,AKI,S100A2,0.075
"2698",0,0.707050722676129,0.346,0.226,0,AKI,STAT1,0.12
"2699",0,0.703292640556825,0.162,0.026,0,AKI,SLC34A2,0.136
"2700",0,0.702578640573064,0.456,0.315,0,AKI,RPS24,0.141
"2701",0,0.701364017916126,0.318,0.149,0,AKI,PFN1,0.169
"2702",0,0.701138877452916,0.457,0.335,0,AKI,PLOD2,0.122
"2703",0,0.699045301829052,0.236,0.055,0,AKI,SLCO4A1,0.181
"2704",0,0.698134651500691,0.545,0.492,0,AKI,DEPTOR,0.053
"2705",0,0.698107840294494,0.421,0.265,0,AKI,RPL8,0.156
"2706",0,0.69665309183997,0.427,0.266,0,AKI,RPL11,0.161
"2707",0,0.696205565308459,0.355,0.193,0,AKI,ATP5F1E,0.162
"2708",0,0.691181255956439,0.601,0.488,0,AKI,DCDC2,0.113
"2709",0,0.690261466525055,0.135,0.039,0,AKI,DEPP1,0.096
"2710",0,0.68685004166588,0.335,0.181,0,AKI,RPS2,0.154
"2711",0,0.685535945931435,0.508,0.433,0,AKI,NDRG1,0.075
"2712",0,0.683814658087796,0.196,0.065,0,AKI,LY6E,0.131
"2713",0,0.682120397986537,0.226,0.128,0,AKI,DLGAP1,0.098
"2714",0,0.679753106982093,0.131,0.036,0,AKI,IFI44L,0.095
"2715",0,0.679599408996252,0.142,0.019,0,AKI,HILPDA,0.123
"2716",0,0.678426391102677,0.579,0.48,0,AKI,FAM135A,0.099
"2717",0,0.676579675848339,0.341,0.194,0,AKI,RPS25,0.147
"2718",0,0.676560222190123,0.642,0.585,0,AKI,LINC01320,0.0570000000000001
"2719",0,0.674644301982306,0.319,0.25,0,AKI,GGT2,0.069
"2720",0,0.671130167873493,0.291,0.13,0,AKI,RPL36AL,0.161
"2721",0,0.670704722579886,0.428,0.273,0,AKI,MET,0.155
"2722",0,0.668052734713532,0.709,0.622,0,AKI,RALGAPA2,0.087
"2723",0,0.66192934937542,0.37,0.183,0,AKI,ELF3,0.187
"2724",0,0.657105293914263,0.365,0.159,0,AKI,ANXA2,0.206
"2725",0,0.656345789416819,0.253,0.105,0,AKI,UQCR10,0.148
"2726",0,0.652061068011878,0.356,0.196,0,AKI,UBB,0.16
"2727",0,0.650552543597017,0.304,0.16,0,AKI,PPDPF,0.144
"2728",0,0.649738824994522,0.651,0.57,0,AKI,RNF213,0.0810000000000001
"2729",0,0.649580844401986,0.523,0.412,0,AKI,APOO,0.111
"2730",0,0.645705842685602,0.291,0.146,0,AKI,BNIP3,0.145
"2731",0,0.644921996392911,0.497,0.377,0,AKI,LDHB,0.12
"2732",0,0.641061775045889,0.205,0.084,0,AKI,DDIT4,0.121
"2733",0,0.638172827202272,1,1,0,AKI,MALAT1,0
"2734",0,0.63640738889559,0.173,0.083,0,AKI,NUPR1,0.09
"2735",0,0.636069098307896,0.336,0.19,0,AKI,RPL27A,0.146
"2736",0,0.632226934461452,0.399,0.255,0,AKI,RPL13A,0.144
"2737",0,0.632154306486365,0.601,0.461,0,AKI,CDC42SE2,0.14
"2738",0,0.626935558952946,0.336,0.178,0,AKI,CD63,0.158
"2739",0,0.625666575855385,0.351,0.214,0,AKI,RPS7,0.137
"2740",0,0.623841735685868,0.419,0.312,0,AKI,STK39,0.107
"2741",0,0.623827385341945,0.165,0.066,0,AKI,MX1,0.099
"2742",0,0.62317273346142,0.367,0.26,0,AKI,NPC1,0.107
"2743",0,0.622895409240107,0.461,0.294,0,AKI,H3F3B,0.167
"2744",0,0.622171948828744,0.522,0.397,0,AKI,PTMA,0.125
"2745",0,0.620985733013174,0.238,0.094,0,AKI,AC068234.1,0.144
"2746",0,0.619611318562042,0.369,0.215,0,AKI,RPS4X,0.154
"2747",0,0.619419740176602,0.446,0.286,0,AKI,DHFR,0.16
"2748",0,0.618348576421254,0.255,0.113,0,AKI,GCLM,0.142
"2749",0,0.616320524444706,0.296,0.155,0,AKI,OOEP,0.141
"2750",0,0.616016148386464,0.46,0.353,0,AKI,SDK1,0.107
"2751",0,0.614962730756421,0.301,0.164,0,AKI,RPL35A,0.137
"2752",0,0.614399265730075,0.323,0.191,0,AKI,RPL30,0.132
"2753",0,0.613030874356849,0.16,0.042,0,AKI,BIRC3,0.118
"2754",0,0.612512897247753,0.303,0.152,0,AKI,MYL12A,0.151
"2755",0,0.606548239962122,0.305,0.17,0,AKI,FAU,0.135
"2756",0,0.60482730248796,0.298,0.18,0,AKI,NDUFA4,0.118
"2757",0,0.604116779067117,0.104,0.037,0,AKI,XKR4,0.067
"2758",0,0.603955827184655,0.58,0.357,0,AKI,GRIP1,0.223
"2759",0,0.60324135582233,0.401,0.206,0,AKI,HLA-E,0.195
"2760",0,0.60272032792734,0.858,0.784,0,AKI,FNDC3B,0.074
"2761",0,0.599086266585314,0.266,0.134,0,AKI,NDUFS5,0.132
"2762",0,0.597137479780596,0.415,0.289,0,AKI,P4HA1,0.126
"2763",0,0.596585738986151,0.459,0.315,0,AKI,SNX10,0.144
"2764",0,0.59634347557403,0.5,0.44,0,AKI,ARHGAP26,0.06
"2765",0,0.59427081432127,0.278,0.14,0,AKI,RPS13,0.138
"2766",0,0.593546890824159,0.479,0.34,0,AKI,ATP6V0E1,0.139
"2767",0,0.586983172770545,0.591,0.554,0,AKI,GBE1,0.0369999999999999
"2768",0,0.586861543172326,0.699,0.617,0,AKI,ITM2B,0.082
"2769",0,0.581455631510007,0.162,0.033,0,AKI,C1R,0.129
"2770",0,0.577381337229765,0.5,0.403,0,AKI,ACTG1,0.097
"2771",0,0.57665496140528,0.137,0.037,0,AKI,RRAD,0.1
"2772",0,0.573626075744802,0.384,0.244,0,AKI,DOCK5,0.14
"2773",0,0.572494494205563,0.471,0.379,0,AKI,GULP1,0.092
"2774",0,0.569341048814963,0.18,0.111,0,AKI,SERPINE2,0.069
"2775",0,0.567506614423142,0.306,0.178,0,AKI,RPL10A,0.128
"2776",0,0.566527074511597,0.472,0.34,0,AKI,MGLL,0.132
"2777",0,0.566507114502277,0.459,0.316,0,AKI,RAB11A,0.143
"2778",0,0.565040830147512,0.393,0.298,0,AKI,ARHGEF38,0.095
"2779",0,0.564094781383987,0.702,0.653,0,AKI,KAZN,0.0489999999999999
"2780",0,0.562864479938739,0.24,0.118,0,AKI,CYBA,0.122
"2781",0,0.559372394456269,0.313,0.176,0,AKI,CFL1,0.137
"2782",0,0.557335834719551,0.771,0.701,0,AKI,PRKD1,0.0700000000000001
"2783",0,0.555772767095964,0.156,0.029,0,AKI,SOCS3,0.127
"2784",0,0.554949263277396,0.397,0.244,0,AKI,MIR4435-2HG,0.153
"2785",0,0.55475411628241,0.516,0.402,0,AKI,SESTD1,0.114
"2786",0,0.554506578078308,0.351,0.179,0,AKI,MTHFD1L,0.172
"2787",0,0.554326010217748,0.182,0.035,0,AKI,CEBPB,0.147
"2788",0,0.554180832650306,0.47,0.349,0,AKI,PHC2,0.121
"2789",0,0.553494593191093,0.263,0.125,0,AKI,CIB1,0.138
"2790",0,0.553159242043354,0.462,0.354,0,AKI,LPGAT1,0.108
"2791",0,0.55277450511564,0.191,0.105,0,AKI,AL353616.2,0.086
"2792",0,0.550814062680181,0.282,0.159,0,AKI,KRT8,0.123
"2793",0,0.550030490934619,0.277,0.155,0,AKI,RPL35,0.122
"2794",0,0.55002583672958,0.386,0.26,0,AKI,RPS14,0.126
"2795",0,0.54811715223143,0.204,0.081,0,AKI,FAM110C,0.123
"2796",0,0.545265193102439,0.483,0.347,0,AKI,CTTN,0.136
"2797",0,0.544599751874267,0.238,0.087,0,AKI,PDK1,0.151
"2798",0,0.544441473229186,0.665,0.468,0,AKI,GPX3,0.197
"2799",0,0.542994845370093,0.285,0.171,0,AKI,STOM,0.114
"2800",0,0.542862110009887,0.17,0.084,0,AKI,IL32,0.086
"2801",0,0.542709581539203,0.371,0.215,0,AKI,GAB2,0.156
"2802",0,0.542160829143559,0.185,0.061,0,AKI,SH3BGRL3,0.124
"2803",0,0.541341229440946,0.188,0.135,0,AKI,ABLIM3,0.053
"2804",0,0.540736924878992,0.341,0.218,0,AKI,RPS11,0.123
"2805",0,0.540115219396554,0.831,0.781,0,AKI,MKLN1,0.0499999999999999
"2806",0,0.540037384645968,0.288,0.165,0,AKI,RPS18,0.123
"2807",0,0.539015084679772,0.34,0.206,0,AKI,PARP8,0.134
"2808",0,0.53888519399814,0.256,0.186,0,AKI,GCLC,0.07
"2809",0,0.536872045221327,0.374,0.261,0,AKI,COX4I1,0.113
"2810",0,0.53598946707323,0.56,0.518,0,AKI,UBE2D2,0.042
"2811",0,0.535253761533259,0.412,0.299,0,AKI,PARP14,0.113
"2812",0,0.534902805422562,0.256,0.142,0,AKI,TUBA1B,0.114
"2813",0,0.534198421473674,0.332,0.175,0,AKI,SLC38A1,0.157
"2814",0,0.532791206557802,0.446,0.314,0,AKI,HSP90AB1,0.132
"2815",0,0.531675062509591,0.326,0.199,0,AKI,RPL23A,0.127
"2816",0,0.531586396370467,0.284,0.161,0,AKI,PPIB,0.123
"2817",0,0.530101065822136,0.369,0.219,0,AKI,OSMR-AS1,0.15
"2818",0,0.529436164198602,0.158,0.063,0,AKI,AC114812.2,0.095
"2819",0,0.529349773672052,0.289,0.159,0,AKI,STEAP1B,0.13
"2820",0,0.529349425709779,0.477,0.383,0,AKI,MGST3,0.094
"2821",0,0.528632248529834,0.285,0.142,0,AKI,TNFAIP8,0.143
"2822",0,0.528405570415644,0.325,0.201,0,AKI,RPL4,0.124
"2823",0,0.527881349774802,0.3,0.18,0,AKI,COX7C,0.12
"2824",0,0.527524717311674,0.298,0.187,0,AKI,RPL34,0.111
"2825",0,0.527388099461869,0.272,0.157,0,AKI,DYNLL1,0.115
"2826",0,0.527199918456125,0.267,0.174,0,AKI,HSPA5,0.093
"2827",0,0.526867796287016,0.33,0.223,0,AKI,SGPP2,0.107
"2828",0,0.526484350872804,0.365,0.242,0,AKI,RPL6,0.123
"2829",0,0.525309635312534,0.208,0.042,0,AKI,GBP2,0.166
"2830",0,0.524349186999073,0.677,0.584,0,AKI,PAM,0.0930000000000001
"2831",0,0.523885106499251,0.353,0.228,0,AKI,RPL37A,0.125
"2832",0,0.523836287324498,0.211,0.105,0,AKI,HLA-DRA,0.106
"2833",0,0.523193712469876,0.31,0.172,0,AKI,SPATA6L,0.138
"2834",0,0.522493459296745,0.235,0.106,0,AKI,TAGLN2,0.129
"2835",0,0.521340115907846,0.705,0.646,0,AKI,ZNF292,0.0589999999999999
"2836",0,0.519176215210426,0.775,0.728,0,AKI,TRIO,0.0470000000000001
"2837",0,0.518506909388256,0.289,0.179,0,AKI,RPS12,0.11
"2838",0,0.5178749742912,0.32,0.2,0,AKI,RPL18,0.12
"2839",0,0.516301524051837,0.746,0.634,0,AKI,ATP1A1,0.112
"2840",0,0.515582017864828,0.353,0.241,0,AKI,RPL7,0.112
"2841",0,0.515219546996901,0.391,0.275,0,AKI,LAPTM4A,0.116
"2842",0,0.512813846396322,0.181,0.07,0,AKI,LINC01503,0.111
"2843",0,0.510517426103127,0.27,0.131,0,AKI,DYNLT1,0.139
"2844",0,0.510220733323524,0.216,0.087,0,AKI,TSPO,0.129
"2845",0,0.51011496847951,0.308,0.19,0,AKI,RPLP2,0.118
"2846",0,0.509185353843229,0.353,0.235,0,AKI,MYOF,0.118
"2847",0,0.507944284848424,0.281,0.152,0,AKI,AC010894.3,0.129
"2848",0,0.507259603178162,0.444,0.313,0,AKI,ZFAND5,0.131
"2849",0,0.507145567983398,0.539,0.48,0,AKI,SMAD3,0.0590000000000001
"2850",0,0.506647354379086,0.409,0.261,0,AKI,ARFGAP3,0.148
"2851",0,0.505531648736588,0.383,0.31,0,AKI,ELL2,0.073
"2852",0,0.505459037869112,0.449,0.317,0,AKI,BAIAP2L1,0.132
"2853",0,0.504582394249162,0.132,0.056,0,AKI,SPRY1,0.076
"2854",0,0.504411187850853,0.234,0.127,0,AKI,MT-ND4L,0.107
"2855",0,0.503140408660495,0.223,0.114,0,AKI,CLDN4,0.109
"2856",0,0.502754789558764,0.248,0.129,0,AKI,RPS5,0.119
"2857",0,0.502576832074328,0.181,0.213,0,AKI,ABCC2,-0.032
"2858",0,0.501187857797232,0.541,0.469,0,AKI,C4orf19,0.0720000000000001
"2859",0,0.49948272834106,0.274,0.154,0,AKI,RPS20,0.12
"2860",0,0.49796987752212,0.256,0.15,0,AKI,VIM,0.106
"2861",0,0.496413485428008,0.279,0.175,0,AKI,RPS16,0.104
"2862",0,0.496156863062639,0.332,0.201,0,AKI,PON2,0.131
"2863",0,0.495860356160398,0.171,0.074,0,AKI,RARRES3,0.097
"2864",0,0.494038289252621,0.211,0.104,0,AKI,GADD45B,0.107
"2865",0,0.493228309987013,0.356,0.276,0,AKI,CTSB,0.08
"2866",0,0.489408603195831,0.302,0.185,0,AKI,MAMDC2,0.117
"2867",0,0.489391961066643,0.231,0.142,0,AKI,PCSK1N,0.089
"2868",0,0.48879059334048,0.182,0.109,0,AKI,TACSTD2,0.073
"2869",0,0.487993088431952,0.231,0.088,0,AKI,TTC39A,0.143
"2870",0,0.487187656899647,0.108,0.05,0,AKI,ANKRD37,0.058
"2871",0,0.486446243643377,0.198,0.087,0,AKI,H2AFJ,0.111
"2872",0,0.48571200720006,0.329,0.217,0,AKI,RPSA,0.112
"2873",0,0.484917416323354,0.305,0.195,0,AKI,RPL7A,0.11
"2874",0,0.483576751335446,0.226,0.112,0,AKI,S100A13,0.114
"2875",0,0.483574499409956,0.25,0.136,0,AKI,TXN,0.114
"2876",0,0.483172775202,0.151,0.072,0,AKI,SLC15A1,0.079
"2877",0,0.480140357810971,0.293,0.171,0,AKI,CHCHD2,0.122
"2878",0,0.479237557342089,0.222,0.108,0,AKI,POLR2L,0.114
"2879",0,0.479220652529274,0.308,0.195,0,AKI,TPI1,0.113
"2880",0,0.478790302890971,0.591,0.496,0,AKI,BACH1,0.095
"2881",0,0.476868377119831,0.311,0.241,0,AKI,MGST1,0.07
"2882",0,0.476320674189514,0.232,0.136,0,AKI,TUBB,0.096
"2883",0,0.475441989834091,0.334,0.212,0,AKI,TRAM1,0.122
"2884",0,0.475097588273023,0.217,0.137,0,AKI,EPSTI1,0.08
"2885",0,0.474554644460715,0.301,0.186,0,AKI,SNTB1,0.115
"2886",0,0.474422731513968,0.738,0.712,0,AKI,PPP2R3A,0.026
"2887",0,0.474350615754776,0.267,0.17,0,AKI,UQCRB,0.097
"2888",0,0.473378349964125,0.179,0.061,0,AKI,S100A16,0.118
"2889",0,0.473340421248908,0.12,0.048,0,AKI,LINC02471,0.072
"2890",0,0.47089409345657,0.164,0.061,0,AKI,HAVCR1,0.103
"2891",0,0.470541223484092,0.125,0.021,0,AKI,AP002518.2,0.104
"2892",0,0.470310531577599,0.35,0.228,0,AKI,ARPC3,0.122
"2893",0,0.469934864145838,0.223,0.116,0,AKI,RPL27,0.107
"2894",0,0.469294114096912,0.228,0.13,0,AKI,SLC16A5,0.098
"2895",0,0.469100617718753,0.239,0.122,0,AKI,EFNA1,0.117
"2896",0,0.469095682892997,0.44,0.319,0,AKI,SLC38A2,0.121
"2897",0,0.468718930326944,0.27,0.166,0,AKI,RPL24,0.104
"2898",0,0.467929015289298,0.159,0.09,0,AKI,SCN3A,0.069
"2899",0,0.467072620115262,0.321,0.192,0,AKI,ANXA5,0.129
"2900",0,0.465907695639338,0.412,0.305,0,AKI,EEF2,0.107
"2901",0,0.465136970855288,0.387,0.313,0,AKI,HSP90B1,0.074
"2902",0,0.463360903405063,0.319,0.209,0,AKI,PRDX6,0.11
"2903",0,0.463049341790077,0.346,0.237,0,AKI,RACK1,0.109
"2904",0,0.462923386278353,0.322,0.185,0,AKI,MTRNR2L12,0.137
"2905",0,0.460787850400241,0.323,0.199,0,AKI,BTG1,0.124
"2906",0,0.46055914036909,0.312,0.184,0,AKI,SDCBP,0.128
"2907",0,0.459767471623406,0.176,0.061,0,AKI,TNFRSF12A,0.115
"2908",0,0.459622069512301,0.699,0.601,0,AKI,IGFBP7,0.098
"2909",0,0.459002440291235,0.132,0.02,0,AKI,FAM177B,0.112
"2910",0,0.458707542370007,0.159,0.07,0,AKI,UPP1,0.089
"2911",0,0.458079338965179,0.303,0.135,0,AKI,ETS2,0.168
"2912",0,0.457992421198968,0.179,0.077,0,AKI,DUSP6,0.102
"2913",0,0.454707949811536,0.285,0.189,0,AKI,CKB,0.096
"2914",0,0.454428095287729,0.285,0.149,0,AKI,SBNO2,0.136
"2915",0,0.454393719233825,0.209,0.096,0,AKI,ATP6V1F,0.113
"2916",0,0.454235475018971,0.484,0.391,0,AKI,CNN3,0.093
"2917",0,0.453646855106958,0.419,0.282,0,AKI,NPAS2,0.137
"2918",0,0.452207583649641,0.701,0.585,0,AKI,LRRFIP1,0.116
"2919",0,0.452011436229679,0.231,0.106,0,AKI,C4orf3,0.125
"2920",0,0.452001761305408,0.44,0.333,0,AKI,CNDP2,0.107
"2921",0,0.451590860997684,0.27,0.145,0,AKI,PPA1,0.125
"2922",0,0.450774481799874,0.543,0.462,0,AKI,LIMS1,0.081
"2923",0,0.449320204344889,0.273,0.175,0,AKI,ATP5MC3,0.098
"2924",0,0.448911693685595,0.438,0.358,0,AKI,PSAP,0.08
"2925",0,0.447738232120249,0.605,0.582,0,AKI,TXNIP,0.023
"2926",0,0.446359828223249,0.29,0.179,0,AKI,TKT,0.111
"2927",0,0.444004853309432,0.317,0.216,0,AKI,JUND,0.101
"2928",0,0.44311081187779,0.275,0.156,0,AKI,CD151,0.119
"2929",0,0.442028278650091,0.434,0.374,0,AKI,ZBTB38,0.06
"2930",0,0.441991651464389,0.406,0.32,0,AKI,SDC4,0.086
"2931",0,0.441674616723012,0.601,0.483,0,AKI,ACTB,0.118
"2932",0,0.439926056354792,0.136,0.043,0,AKI,CD44,0.093
"2933",0,0.439344825024124,0.241,0.135,0,AKI,PTP4A1,0.106
"2934",0,0.439074933339381,0.279,0.188,0,AKI,GLRX,0.091
"2935",0,0.438310201100071,0.397,0.293,0,AKI,KLHL2,0.104
"2936",0,0.436752538320396,0.253,0.139,0,AKI,TALDO1,0.114
"2937",0,0.436178400253087,0.203,0.092,0,AKI,LGALS3,0.111
"2938",0,0.434896593521139,0.165,0.065,0,AKI,NQO1,0.1
"2939",0,0.433336257712161,0.176,0.066,0,AKI,C19orf53,0.11
"2940",0,0.432736453865553,0.289,0.184,0,AKI,CARHSP1,0.105
"2941",0,0.432014086171847,0.256,0.172,0,AKI,IL1R1,0.084
"2942",0,0.431802334177308,0.366,0.258,0,AKI,PFKFB3,0.108
"2943",0,0.431256427188991,0.443,0.325,0,AKI,LAMC1,0.118
"2944",0,0.430702174394028,0.149,0.051,0,AKI,SLC2A1,0.098
"2945",0,0.429743493628227,0.181,0.096,0,AKI,ITM2C,0.085
"2946",0,0.429580054881579,0.43,0.355,0,AKI,MBP,0.075
"2947",0,0.428625157480129,0.255,0.171,0,AKI,COX7B,0.084
"2948",0,0.428168180999477,0.263,0.169,0,AKI,COX5B,0.094
"2949",0,0.427494333577577,0.243,0.139,0,AKI,TUBB4B,0.104
"2950",0,0.427407152003336,0.303,0.207,0,AKI,GPX4,0.096
"2951",0,0.426863087737289,0.29,0.19,0,AKI,MXI1,0.1
"2952",0,0.426746511482257,0.314,0.223,0,AKI,ESR2,0.091
"2953",0,0.426283805301416,0.118,0.056,0,AKI,ABLIM2,0.062
"2954",0,0.421102208441128,0.293,0.189,0,AKI,LEPR,0.104
"2955",0,0.4201702581734,0.163,0.07,0,AKI,HS3ST1,0.093
"2956",0,0.420152930834611,0.222,0.121,0,AKI,RHOC,0.101
"2957",0,0.418052759123058,0.202,0.104,0,AKI,ELOB,0.098
"2958",0,0.417862123161538,0.215,0.114,0,AKI,IL4R,0.101
"2959",0,0.417020638398006,0.41,0.32,0,AKI,MYL6,0.09
"2960",0,0.416890172604216,0.337,0.212,0,AKI,BHLHE40,0.125
"2961",0,0.416405875480697,0.305,0.188,0,AKI,LAPTM4B,0.117
"2962",0,0.415958659350574,0.233,0.171,0,AKI,CTSL,0.062
"2963",0,0.415606265896566,0.7,0.598,0,AKI,SASH1,0.102
"2964",0,0.415208238941084,0.33,0.241,0,AKI,P4HB,0.089
"2965",0,0.41510164308198,0.68,0.602,0,AKI,STAT3,0.0780000000000001
"2966",0,0.415078182204488,0.785,0.762,0,AKI,PAX8,0.023
"2967",0,0.414477943960134,0.648,0.566,0,AKI,VPS13C,0.0820000000000001
"2968",0,0.413323879574031,0.588,0.496,0,AKI,TANC2,0.092
"2969",0,0.41278024269167,0.654,0.575,0,AKI,RTN4,0.0790000000000001
"2970",0,0.41189270438669,0.376,0.232,0,AKI,FOSL2,0.144
"2971",0,0.411729516961629,0.345,0.24,0,AKI,TMEM123,0.105
"2972",0,0.410907620402779,0.277,0.192,0,AKI,CALR,0.085
"2973",0,0.410639481146796,0.399,0.306,0,AKI,PTTG1IP,0.093
"2974",0,0.410536029726114,0.221,0.125,0,AKI,GRN,0.096
"2975",0,0.4097403156621,0.239,0.136,0,AKI,LRP10,0.103
"2976",0,0.409173201252055,0.209,0.115,0,AKI,MRPL41,0.094
"2977",0,0.408977356279931,0.269,0.177,0,AKI,RPL23,0.092
"2978",0,0.408908429573121,0.504,0.403,0,AKI,SAMD4A,0.101
"2979",0,0.408477135147734,0.342,0.228,0,AKI,RNF217,0.114
"2980",0,0.4077771262345,0.406,0.267,0,AKI,RNF24,0.139
"2981",0,0.40751349502443,0.198,0.084,0,AKI,ZFP36,0.114
"2982",0,0.405910488473539,0.232,0.141,0,AKI,UBA52,0.091
"2983",0,0.404327378349678,0.128,0.023,0,AKI,CDKN1A,0.105
