"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"908",2.37548858711885e-132,0.473807200558155,0.144,0.104,6.44541318342958e-128,4hours,Nckap1,0.04
"909",3.92487856171404e-132,-0.593245097015461,0.083,0.153,1.06493730014987e-127,4hours,Ogt,-0.07
"910",6.52482635723871e-132,0.366992835099111,0.155,0.132,1.77038113550958e-127,4hours,Nhsl1,0.023
"911",1.41313775761232e-131,0.325758688293803,0.108,0.097,3.83426667772952e-127,4hours,Pcbp3,0.011
"912",1.43368195798782e-131,-0.713253900311804,0.086,0.113,3.89000925660834e-127,4hours,Gpc5,-0.027
"913",3.94101192921488e-131,-0.445792246978773,0.378,0.449,1.06931476675387e-126,4hours,Pde4d,-0.071
"914",8.06235149849886e-131,-0.609758706158088,0.159,0.241,2.18755783208769e-126,4hours,Stk39,-0.082
"915",3.1627676532525e-130,-0.639606265034493,0.09,0.161,8.58153747357001e-126,4hours,Erc2,-0.071
"916",1.01371485526349e-129,-0.623439040702017,0.057,0.12,2.75051251678642e-125,4hours,Ctdspl,-0.063
"917",7.65038590229455e-129,-0.552012351437312,0.054,0.115,2.07577920686958e-124,4hours,Lrrk2,-0.061
"918",3.91774899239324e-127,0.4699021636717,0.106,0.082,1.06300283410606e-122,4hours,2810474O19Rik,0.024
"919",4.29546118195476e-127,0.465346924353851,0.116,0.083,1.16548748249979e-122,4hours,Ascc3,0.033
"920",2.05746146275656e-125,-0.558580394012244,0.101,0.175,5.58251018689737e-121,4hours,Zmynd8,-0.074
"921",3.01523156651964e-124,0.333444364863473,0.102,0.079,8.18122780943773e-120,4hours,Nectin1,0.023
"922",3.07287121910696e-124,-0.430151556979296,0.189,0.276,8.3376214788029e-120,4hours,Dab2,-0.087
"923",3.34448187383745e-124,-0.38648451417737,0.054,0.101,9.07458266828315e-120,4hours,Gm26904,-0.047
"924",7.48226246145584e-124,-0.447963506704947,0.182,0.27,2.03016227366681e-119,4hours,Dennd1a,-0.088
"925",9.24442461890933e-123,0.254153900082927,0.153,0.148,2.50828973184867e-118,4hours,Csnk1a1,0.005
"926",7.43794898002984e-122,0.468280943478502,0.132,0.093,2.0181386967515e-117,4hours,Lcor,0.039
"927",9.12792064917621e-122,-0.327983831069139,0.151,0.225,2.47667870974098e-117,4hours,Tanc2,-0.074
"928",2.29067565899266e-121,0.423371089010844,0.12,0.095,6.21529026554479e-117,4hours,Tpm3,0.025
"929",2.59930252838966e-121,-0.482218665297594,0.083,0.15,7.05268755027967e-117,4hours,Trappc9,-0.067
"930",3.34707075954128e-121,-0.386986142233053,0.165,0.245,9.08160709186334e-117,4hours,Wwc2,-0.08
"931",1.20013152852903e-120,-0.324130180279669,0.174,0.248,3.25631687635783e-116,4hours,Gm20498,-0.074
"932",1.79672525944619e-119,-0.319152247760393,0.149,0.218,4.87505464645534e-115,4hours,Plekha7,-0.069
"933",1.82694583573552e-119,-0.20259755792496,0.119,0.168,4.95705213610118e-115,4hours,Mtmr3,-0.049
"934",1.43419783587278e-118,-0.554962509264327,0.105,0.178,3.89140898807361e-114,4hours,Tbc1d5,-0.073
"935",1.33663003177237e-117,-0.522205274193334,0.147,0.228,3.62667826520798e-113,4hours,Immp2l,-0.081
"936",3.15670845772763e-117,-0.329178085240456,0.207,0.286,8.56509705835238e-113,4hours,Ncoa3,-0.079
"937",2.91574669072069e-116,0.518968939859526,0.134,0.084,7.91129549593245e-112,4hours,Tpp2,0.05
"938",5.12134798113431e-116,-0.673621066617514,0.069,0.132,1.38957534772117e-111,4hours,Akr1a1,-0.063
"939",1.16968033991871e-115,0.532280813303227,0.136,0.087,3.17369366630144e-111,4hours,Rap1gds1,0.049
"940",5.22238323039341e-115,-0.736317868003301,0.082,0.143,1.41698924190264e-110,4hours,Nudt4,-0.061
"941",9.31339273063467e-115,-0.776790912683536,0.083,0.142,2.5270028496031e-110,4hours,Hnrnpr,-0.059
"942",1.6352190887009e-114,-0.468738123470177,0.159,0.241,4.43683995337216e-110,4hours,Slc4a4,-0.082
"943",1.67575060685072e-112,-0.33421734457322,0.203,0.286,4.54681412156806e-108,4hours,Shroom3,-0.083
"944",3.12426846689221e-112,0.221021086522606,0.152,0.161,8.47707763121863e-108,4hours,Gm21949,-0.00900000000000001
"945",3.94186099494575e-112,-0.511977639214523,0.078,0.115,1.06954514375863e-107,4hours,Slc12a6,-0.037
"946",7.67424968607853e-112,-0.603742791389323,0.093,0.16,2.08225416732369e-107,4hours,Cryl1,-0.067
"947",1.05182631509186e-111,-0.279678771559665,0.173,0.24,2.85392034073875e-107,4hours,Stag1,-0.067
"948",8.27687715722833e-111,0.500723336263996,0.1,0.077,2.24576507907076e-106,4hours,Plxna2,0.023
"949",1.08230064960753e-110,-0.586792404901038,0.118,0.189,2.93660635258012e-106,4hours,Myo9a,-0.071
"950",1.30249245219744e-110,0.507987270549188,0.116,0.076,3.53405277054731e-106,4hours,Atf6,0.04
"951",1.43111456587597e-110,-0.708138991625653,0.071,0.125,3.88304315159126e-106,4hours,Ntn4,-0.054
"952",1.14024011661382e-109,-0.558325028511798,0.079,0.103,3.09381350840827e-105,4hours,Dcdc2a,-0.024
"953",1.30758884179076e-109,-0.462483457871269,0.091,0.154,3.54788080443087e-105,4hours,Slc47a1,-0.063
"954",7.69403308951735e-109,-0.369568036177428,0.21,0.292,2.08762199817874e-104,4hours,Park2,-0.082
"955",6.70471951662743e-106,-0.474124180731581,0.085,0.143,1.81919154644652e-101,4hours,Gnaq,-0.058
"956",1.06652140495045e-105,-0.486483935840489,0.076,0.121,2.89379252805204e-101,4hours,Tmem178b,-0.045
"957",1.09851098068582e-104,-0.533752680437717,0.058,0.114,2.98058984389483e-100,4hours,Afm,-0.056
"958",1.09199110232501e-103,-0.538868324406611,0.071,0.111,2.96289945793846e-99,4hours,Dmtn,-0.04
"959",3.08639814237017e-102,0.454390715392927,0.173,0.128,8.37432407969298e-98,4hours,Exoc6b,0.045
"960",3.61969912753007e-102,0.351176385397852,0.102,0.096,9.82132964272734e-98,4hours,Plekhg1,0.00599999999999999
"961",3.84584926659274e-101,-0.411190411718182,0.09,0.114,1.04349428150461e-96,4hours,Ccdc141,-0.024
"962",5.21199300999424e-101,-0.22256691427478,0.187,0.251,1.41417006340174e-96,4hours,Atp6v0a4,-0.064
"963",4.89324002943503e-100,-0.54231288321527,0.071,0.13,1.32768281718661e-95,4hours,Col4a4,-0.059
"964",6.24992759894266e-100,0.422497842018884,0.134,0.087,1.69579285542111e-95,4hours,Daam1,0.047
"965",1.93055434693727e-99,-0.595578170596286,0.089,0.149,5.2381731095449e-95,4hours,Fyb2,-0.06
"966",1.95106089920703e-99,0.40947616597877,0.168,0.13,5.29381353781843e-95,4hours,Ppp4r1,0.038
"967",1.97054429910347e-99,-0.488233929757182,0.064,0.11,5.34667784675745e-95,4hours,B430010I23Rik,-0.046
"968",3.23511073522828e-99,0.237282746658007,0.126,0.123,8.7778259578949e-95,4hours,Sptbn1,0.003
"969",3.70371354881576e-99,-0.430725587179912,0.136,0.207,1.00492859720018e-94,4hours,Kank1,-0.071
"970",2.5700198125579e-98,0.341035518335932,0.102,0.085,6.97323475741336e-94,4hours,Gna13,0.017
"971",4.14398164300576e-98,0.442455493197664,0.102,0.085,1.12438653919675e-93,4hours,Tbc1d1,0.017
"972",3.1259584918912e-97,-0.459541721321134,0.1,0.163,8.4816631760484e-93,4hours,Cradd,-0.063
"973",3.99119928978906e-97,-0.602253048283577,0.121,0.182,1.08293210329847e-92,4hours,Osbpl8,-0.061
"974",7.44530990857816e-97,-0.423819043808395,0.074,0.13,2.02013593749451e-92,4hours,Syn3,-0.056
"975",7.40853876982297e-96,0.325534650798133,0.149,0.131,2.01015882441607e-91,4hours,Slc25a13,0.018
"976",7.91490422488111e-96,0.404751055393351,0.114,0.074,2.14755096333699e-91,4hours,Coro1c,0.04
"977",1.29952316458464e-95,0.388597393978716,0.116,0.089,3.52599620246749e-91,4hours,Cd2ap,0.027
"978",5.6662066145444e-95,0.418690176212637,0.121,0.086,1.53741184072433e-90,4hours,Plekha5,0.035
"979",1.43059725471826e-94,0.451138040498247,0.1,0.076,3.88163953122704e-90,4hours,Fermt2,0.024
"980",2.58784347632339e-94,-0.278030599191702,0.303,0.383,7.02159570430825e-90,4hours,Fhit,-0.08
"981",6.37372388216527e-94,0.506522404383731,0.142,0.104,1.7293825009479e-89,4hours,Lrrfip1,0.038
"982",3.77681972182246e-93,-0.467119139244648,0.084,0.143,1.02476449512209e-88,4hours,Fut8,-0.059
"983",4.54030227887737e-93,-0.571674622224322,0.075,0.118,1.2319202173278e-88,4hours,Itpr2,-0.043
"984",5.29908495229969e-93,-0.354984132917411,0.209,0.278,1.43780072010747e-88,4hours,Magi2,-0.069
"985",6.41899002994152e-93,0.412838435258625,0.107,0.09,1.74166456482403e-88,4hours,Dysf,0.017
"986",1.12490768474184e-91,0.439690201451801,0.13,0.09,3.05221202101004e-87,4hours,Xrn2,0.04
"987",3.98580659152531e-91,0.384132771950442,0.11,0.082,1.08146890247856e-86,4hours,Mgea5,0.028
"988",4.01086238055027e-91,-0.524474292625029,0.08,0.115,1.08826728971471e-86,4hours,Fry,-0.035
"989",1.69868866273708e-90,0.430491849606346,0.125,0.087,4.60905194860453e-86,4hours,Vps13d,0.038
"990",2.79660270044806e-90,0.324173253425619,0.107,0.09,7.58802210712573e-86,4hours,Pak1,0.017
"991",8.2606125192769e-90,0.423993409978737,0.101,0.064,2.2413519948554e-85,4hours,Mboat1,0.037
"992",9.77787285310504e-89,-0.430927691081981,0.056,0.103,2.65303024123299e-84,4hours,Cd27,-0.047
"993",3.1713125247088e-88,0.356374089679662,0.144,0.117,8.60472227329237e-84,4hours,Gab2,0.027
"994",3.27929535771079e-88,0.546164760947401,0.116,0.075,8.89771209407669e-84,4hours,Peak1,0.041
"995",4.17920856633623e-88,-0.314797639094773,0.104,0.156,1.13394466030401e-83,4hours,Ubn2,-0.052
"996",8.06869685848845e-88,-0.453517330974801,0.093,0.151,2.18927951861367e-83,4hours,Epb41l5,-0.058
"997",3.94643810038642e-87,-0.468206333367814,0.103,0.164,1.07078704977785e-82,4hours,Eri3,-0.061
"998",6.10519830340198e-87,-0.417487972889474,0.074,0.127,1.65652345566206e-82,4hours,Tpk1,-0.053
"999",8.03862386050591e-87,-0.371509151484278,0.06,0.111,2.18111981207107e-82,4hours,Pla2g3,-0.051
"1000",3.83286713575616e-86,0.351307377905599,0.124,0.102,1.03997183994472e-81,4hours,Ppp2r2a,0.022
"1001",5.027676437983e-86,0.376493927718997,0.16,0.129,1.36415944791793e-81,4hours,Ube2e2,0.031
"1002",1.52936117764959e-85,0.284628402019477,0.162,0.155,4.14961568331664e-81,4hours,Znrf1,0.00700000000000001
"1003",1.63989641761001e-85,0.443300585169332,0.121,0.084,4.44953094990124e-81,4hours,Aig1,0.037
"1004",1.00537387703219e-84,0.416655119254139,0.16,0.122,2.72788094055144e-80,4hours,Yap1,0.038
"1005",2.17478359453505e-84,0.308513261420063,0.119,0.109,5.90084032705194e-80,4hours,Deptor,0.01
"1006",2.61744081734586e-84,-0.458131723762872,0.104,0.163,7.10190216970451e-80,4hours,Tmem116,-0.059
"1007",4.78311489406317e-84,0.219304344531605,0.149,0.141,1.29780256420616e-79,4hours,Nsmce2,0.00800000000000001
"1008",6.55866049592876e-84,0.611711861097038,0.14,0.103,1.77956135236035e-79,4hours,Camk2b,0.037
"1009",4.88579777659605e-83,0.43035203510392,0.105,0.073,1.32566351072381e-78,4hours,Nfe2l2,0.032
"1010",8.12162395590756e-83,-0.453664072798186,0.132,0.196,2.2036402279564e-78,4hours,Pter,-0.064
"1011",8.43102636556617e-83,0.352089481077486,0.186,0.15,2.28759038376907e-78,4hours,Dtnb,0.036
"1012",1.77506639991355e-82,0.399850919688793,0.12,0.095,4.81628766288543e-78,4hours,Itgb1,0.025
"1013",1.83826854787228e-82,-0.360888223257152,0.074,0.123,4.98777405094185e-78,4hours,Gon4l,-0.049
"1014",2.04854023598274e-81,-0.403541683607184,0.137,0.2,5.55830422229197e-77,4hours,Clybl,-0.063
"1015",8.69939441509488e-81,-0.23384149546819,0.144,0.195,2.36040668664769e-76,4hours,Lyrm4,-0.051
"1016",1.32728083653376e-80,-0.34076989817683,0.15,0.212,3.60131109376706e-76,4hours,Cdkal1,-0.062
"1017",1.22453622428858e-79,0.223122165522856,0.116,0.109,3.32253413736219e-75,4hours,Pafah1b1,0.00700000000000001
"1018",2.25304881282724e-79,-0.331873642899976,0.099,0.118,6.11319734384416e-75,4hours,Ctnna3,-0.019
"1019",2.87816171136237e-79,-0.271264831863345,0.07,0.114,7.80931617143952e-75,4hours,Pde1c,-0.044
"1020",3.09521876000995e-79,0.363750353066611,0.14,0.109,8.398257061535e-75,4hours,Ino80,0.031
"1021",6.33989865727156e-79,-0.391936110594099,0.069,0.118,1.72020470267749e-74,4hours,Snx6,-0.049
"1022",8.24229258443986e-79,-0.245628869562533,0.089,0.133,2.23638124693607e-74,4hours,Inpp5b,-0.044
"1023",1.37795386793383e-78,0.2469152630077,0.147,0.135,3.73880222986486e-74,4hours,Hectd1,0.012
"1024",4.90752597370676e-78,-0.550131061267771,0.096,0.152,1.33155902244586e-73,4hours,Arhgap6,-0.056
"1025",1.33353537134476e-77,0.355718384830361,0.118,0.075,3.61828152306973e-73,4hours,Elmsan1,0.043
"1026",2.43753227472771e-77,-0.398432669609625,0.094,0.148,6.61375632101869e-73,4hours,Dock1,-0.054
"1027",1.70512014176391e-76,-0.216820398017743,0.141,0.186,4.62650248064803e-72,4hours,Nfat5,-0.045
"1028",5.65292857400397e-76,-0.489471244787873,0.074,0.123,1.5338091099845e-71,4hours,Lactb2,-0.049
"1029",5.93152101002811e-76,0.359031913643474,0.12,0.093,1.60939959565093e-71,4hours,Cmtm4,0.027
"1030",8.61523722502055e-76,-0.455296447443528,0.141,0.204,2.33757231626482e-71,4hours,Cpeb3,-0.063
"1031",1.03154293975529e-75,-0.513064855650052,0.063,0.1,2.79888545843802e-71,4hours,Ppp2r2b,-0.037
"1032",5.36916206329636e-75,-0.391077026953388,0.162,0.227,1.4568147426342e-70,4hours,Rreb1,-0.065
"1033",6.55424001547116e-75,-0.265164165263933,0.19,0.253,1.77836194339779e-70,4hours,Glg1,-0.063
"1034",1.41294586445123e-74,-0.309090785272341,0.104,0.12,3.83374601401551e-70,4hours,Sox5,-0.016
"1035",6.87971200862881e-74,-0.307729163145075,0.187,0.252,1.86667225930125e-69,4hours,Ahcyl2,-0.065
"1036",1.05557515736127e-73,0.263240090339385,0.108,0.099,2.86409207446834e-69,4hours,Pvt1,0.009
"1037",2.87627609450869e-73,-0.436394699628635,0.101,0.123,7.80419992723043e-69,4hours,Gphn,-0.022
"1038",5.82052630041673e-73,-0.56837104398403,0.083,0.132,1.57928340109207e-68,4hours,Cadps2,-0.049
"1039",6.6037730411549e-73,0.32336427326167,0.145,0.126,1.79180173925656e-68,4hours,Foxo1,0.019
"1040",2.66162605301428e-72,-0.422051720734339,0.136,0.196,7.22178996964365e-68,4hours,Arhgap26,-0.06
"1041",6.3519728231803e-72,0.211205461316626,0.173,0.162,1.72348078611351e-67,4hours,Aff4,0.011
"1042",2.22358142138252e-71,-0.306643062552968,0.092,0.139,6.0332434706372e-67,4hours,Hnf4g,-0.047
"1043",2.23663870977336e-71,-0.245220273958244,0.221,0.286,6.06867181122806e-67,4hours,Auts2,-0.065
"1044",4.69015851084731e-71,-0.417509889952916,0.113,0.136,1.2725807087482e-66,4hours,Jarid2,-0.023
"1045",1.14725860857954e-70,0.22649183153892,0.11,0.103,3.11285678265886e-66,4hours,Fus,0.00700000000000001
"1046",2.11286141815052e-70,-0.589797879985977,0.09,0.134,5.73282688586781e-66,4hours,Bckdhb,-0.044
"1047",5.27362251756754e-70,-0.400628520504773,0.1,0.153,1.4308919976916e-65,4hours,Tulp3,-0.053
"1048",6.69445895521593e-70,-0.346478270887924,0.148,0.207,1.81640754831874e-65,4hours,Eif4g3,-0.059
"1049",3.87570138151623e-69,0.283471299947175,0.132,0.113,1.0515940558468e-64,4hours,Aatf,0.019
"1050",9.54622449771313e-69,-0.464174204608857,0.061,0.104,2.5901770929645e-64,4hours,Fam13a,-0.043
"1051",1.1397899475735e-68,-0.471735029537222,0.074,0.119,3.09259206475119e-64,4hours,Pik3c2g,-0.045
"1052",1.99011767712487e-68,-0.390928466331421,0.185,0.248,5.39978629334291e-64,4hours,Smg6,-0.063
"1053",2.00083298368477e-68,0.239597722812217,0.104,0.097,5.42886013463188e-64,4hours,Chd7,0.00699999999999999
"1054",2.31175083405164e-68,-0.403465387783643,0.091,0.129,6.27247353803232e-64,4hours,Prdm16,-0.038
"1055",9.10476158439779e-68,-0.440561669257313,0.105,0.158,2.47039496069465e-63,4hours,Fhod3,-0.053
"1056",9.75001479273839e-68,-0.362229192649694,0.067,0.1,2.64547151371371e-63,4hours,Whrn,-0.033
"1057",1.12342672971629e-66,-0.291931951714374,0.085,0.129,3.04819374573921e-62,4hours,Cubn,-0.044
"1058",1.80539574382157e-66,-0.345665544249061,0.093,0.141,4.89858027171106e-62,4hours,Cacul1,-0.048
"1059",4.2212153163536e-66,0.279820029516618,0.119,0.102,1.14534235178622e-61,4hours,Smg1,0.017
"1060",5.51193106691645e-66,-0.237612432164546,0.164,0.216,1.49555225638644e-61,4hours,Xpo7,-0.052
"1061",6.26403668444426e-66,0.227938225869111,0.101,0.092,1.69962107359026e-61,4hours,Ern1,0.00900000000000001
"1062",1.15846936740275e-65,-0.293863760965989,0.16,0.215,3.14327493457387e-61,4hours,Dlg1,-0.055
"1063",2.84427767343124e-65,-0.3746017219682,0.087,0.136,7.717378611321e-61,4hours,Ldlrad3,-0.049
"1064",1.14659284405133e-64,-0.317826965297972,0.083,0.127,3.11105036376448e-60,4hours,Slc17a1,-0.044
"1065",1.39100540835513e-64,-0.383556241667191,0.121,0.175,3.77421497448999e-60,4hours,Ncoa7,-0.054
"1066",2.42116743630828e-64,-0.429673926625848,0.108,0.161,6.56935360493525e-60,4hours,Tnrc6b,-0.053
"1067",4.19865015686392e-64,0.384196831401951,0.138,0.147,1.13921974706189e-59,4hours,Phactr1,-0.00899999999999998
"1068",1.20873130878248e-63,-0.399081433029501,0.065,0.107,3.2796506601195e-59,4hours,Vdr,-0.042
"1069",5.26265681599521e-63,-0.414907783474819,0.091,0.135,1.42791667388398e-58,4hours,Slc45a4,-0.044
"1070",1.38933575866255e-62,-0.423127567646902,0.114,0.16,3.76968471397909e-58,4hours,Kifc3,-0.046
"1071",4.02406438802519e-62,0.317551576694592,0.135,0.094,1.09184939040287e-57,4hours,B4galt3,0.041
"1072",7.80827987397961e-62,-0.817045828818475,0.18,0.224,2.11862057820689e-57,4hours,Wnk1,-0.044
"1073",8.21460094031211e-62,-0.274224205387215,0.11,0.154,2.22886767313489e-57,4hours,Wls,-0.044
"1074",1.46924430041227e-61,0.258168185561188,0.102,0.088,3.9865005603086e-57,4hours,N4bp2l2,0.014
"1075",1.72849935379439e-61,0.245981125982439,0.127,0.114,4.68993729665033e-57,4hours,Brwd1,0.013
"1076",1.85543164580845e-61,-0.217190398620222,0.131,0.176,5.03434268457206e-57,4hours,Vti1a,-0.045
"1077",2.19230617757726e-61,-0.305566337174949,0.081,0.124,5.94838435162037e-57,4hours,Frrs1,-0.043
"1078",2.60619978576358e-61,0.24609746180001,0.111,0.1,7.07140187871232e-57,4hours,Sntb2,0.011
"1079",3.70403125033006e-61,-0.285436267218164,0.084,0.102,1.00501479915206e-56,4hours,Zfp810,-0.018
"1080",4.60215152600407e-61,0.304941431084763,0.129,0.104,1.24870177355069e-56,4hours,Hspa4,0.025
"1081",1.00565434291131e-60,0.358814417296767,0.136,0.101,2.72864192862127e-56,4hours,Pak2,0.035
"1082",1.70786002856263e-60,-0.421495721206947,0.066,0.106,4.63393661549899e-56,4hours,Rhobtb1,-0.04
"1083",2.4896530550503e-60,0.323701542221174,0.1,0.072,6.75517563426797e-56,4hours,Mdn1,0.028
"1084",5.76305599334466e-60,0.265062511578047,0.108,0.096,1.56368998267421e-55,4hours,0610040J01Rik,0.012
"1085",1.05106945321675e-59,-0.501712851576509,0.109,0.096,2.85186674741301e-55,4hours,Tmem117,0.013
"1086",1.10982947872233e-59,-0.481318045206573,0.172,0.228,3.01130032461729e-55,4hours,Etl4,-0.056
"1087",7.38574157395917e-59,-0.372447210302977,0.082,0.121,2.00397326126234e-54,4hours,March3,-0.039
"1088",9.26559622174901e-59,-0.480223410423018,0.068,0.108,2.51403422284716e-54,4hours,Zfp710,-0.04
"1089",1.05663566984599e-58,0.203414006937356,0.112,0.103,2.86696956299312e-54,4hours,Pum2,0.00900000000000001
"1090",1.17119379757867e-58,-0.309859389953043,0.105,0.151,3.17780013097022e-54,4hours,Pde8a,-0.046
"1091",2.20325954672254e-58,0.221581293654035,0.1,0.093,5.97810412812228e-54,4hours,Crybg3,0.00700000000000001
"1092",2.57098856470541e-58,-0.289992142019285,0.064,0.102,6.9758632726152e-54,4hours,Apex2,-0.038
"1093",5.15797719572184e-58,0.342911212472858,0.11,0.083,1.39951395251521e-53,4hours,Uhrf1bp1l,0.027
"1094",5.74600243922589e-58,0.283521848926628,0.14,0.124,1.55906284183516e-53,4hours,Gm26561,0.016
"1095",9.68117037502692e-58,-0.481426317064024,0.105,0.147,2.62679195785606e-53,4hours,Utrn,-0.042
"1096",9.69012325398555e-58,-0.266629957674142,0.192,0.248,2.6292211425039e-53,4hours,Kdm2a,-0.056
"1097",1.15995719557985e-57,0.335465996161495,0.119,0.092,3.14731185876681e-53,4hours,Tor1aip1,0.027
"1098",1.19197749542854e-57,0.283494311813874,0.153,0.127,3.23419253834627e-53,4hours,Lims1,0.026
"1099",2.67914170152368e-57,-0.295010086664282,0.149,0.202,7.26931517874421e-53,4hours,Ppp2r3a,-0.053
"1100",5.88693391423938e-57,-0.383051751653172,0.095,0.142,1.59730177895057e-52,4hours,Cbfa2t2,-0.047
"1101",7.92193845048623e-57,0.337269211790255,0.139,0.107,2.14945955977043e-52,4hours,Sik2,0.032
"1102",1.18741918594085e-56,0.277744970530952,0.119,0.078,3.22182447721331e-52,4hours,Pcyt1a,0.041
"1103",1.34474887483227e-56,-0.3656345996521,0.087,0.112,3.64870712208241e-52,4hours,Phf21a,-0.025
"1104",4.42215581640381e-56,-0.438635509268038,0.067,0.1,1.19986353766484e-51,4hours,Pde1a,-0.033
"1105",5.08998826243606e-56,-0.332009717837275,0.068,0.108,1.38106651524678e-51,4hours,Rin2,-0.04
"1106",5.22017557993484e-55,-0.361270738761184,0.093,0.139,1.41639024010372e-50,4hours,Ankib1,-0.046
"1107",5.36194370035323e-55,-0.30910094120192,0.125,0.175,1.45485618421684e-50,4hours,Mob3b,-0.05
"1108",6.83838375840511e-55,-0.300298293614822,0.065,0.102,1.85545866516806e-50,4hours,Stxbp2,-0.037
"1109",8.04524633816605e-55,-0.283773170055144,0.095,0.137,2.18291668893459e-50,4hours,Zfyve1,-0.042
"1110",1.01379548959738e-54,-0.404383252445493,0.067,0.107,2.75073130192458e-50,4hours,Slc25a36,-0.04
"1111",2.50108056846188e-54,-0.282428055482957,0.132,0.18,6.78618190640763e-50,4hours,Baz2b,-0.048
"1112",3.26728974157568e-54,-0.316031421365419,0.088,0.13,8.86513725581729e-50,4hours,Dnmt3a,-0.042
"1113",2.17864324725223e-53,-0.227121504512348,0.145,0.189,5.91131272276948e-49,4hours,Snd1,-0.044
"1114",9.97137147946703e-53,-0.202800940092899,0.145,0.187,2.70553222352379e-48,4hours,Myo6,-0.042
"1115",1.01461447908159e-52,-0.268926299927409,0.121,0.165,2.75295346609207e-48,4hours,Zfp280d,-0.044
"1116",7.05942401658669e-52,-0.444801863808787,0.091,0.131,1.91543351842047e-47,4hours,Zfp7,-0.04
"1117",1.01818091761716e-51,-0.428705319294103,0.076,0.112,2.76263028377065e-47,4hours,Zfp618,-0.036
"1118",1.80247206560898e-51,-0.315591491382098,0.112,0.156,4.89064745561685e-47,4hours,Dock4,-0.044
"1119",2.84313544421418e-51,-1.41702774099743,0.078,0.1,7.71427940078634e-47,4hours,Slc8a1,-0.022
"1120",5.51514048969379e-51,0.27820678116003,0.134,0.114,1.49642306906862e-46,4hours,Cobl,0.02
"1121",8.13978032814223e-51,-0.290813137903271,0.09,0.13,2.20856659643483e-46,4hours,Nacc2,-0.04
"1122",9.0696143641355e-51,-0.315797148559002,0.09,0.109,2.46085846542088e-46,4hours,Bcl2,-0.019
"1123",9.66031311315339e-51,-0.201782477547439,0.105,0.143,2.62113275699191e-46,4hours,Ptpn13,-0.038
"1124",1.94178778780233e-50,0.257013038858473,0.138,0.117,5.26865280464406e-46,4hours,Cul1,0.021
"1125",1.98655135837552e-50,0.250090611137618,0.123,0.109,5.3901098006803e-46,4hours,Sema3c,0.014
"1126",5.67979138398157e-50,0.274617494644269,0.127,0.087,1.54109779621572e-45,4hours,Bicdl1,0.04
"1127",6.29690298852901e-50,-0.313278257136422,0.068,0.104,1.70853868787758e-45,4hours,Tmem135,-0.036
"1128",1.18317300256983e-49,-0.378626429603286,0.101,0.145,3.21030330787272e-45,4hours,Maml3,-0.044
"1129",1.23415463808518e-49,0.233267376289943,0.101,0.082,3.34863177951653e-45,4hours,Gm11713,0.019
"1130",1.57540251421384e-49,-0.378712017422508,0.092,0.113,4.27453964181641e-45,4hours,Rbms3,-0.021
"1131",1.77942806738109e-49,-0.228306131210439,0.077,0.112,4.82812217522512e-45,4hours,Sap130,-0.035
"1132",1.94066709304792e-49,-0.216778922565452,0.155,0.198,5.26561202356693e-45,4hours,Nr6a1,-0.043
"1133",1.98429321619885e-49,-0.304940443515756,0.071,0.103,5.38398278351235e-45,4hours,Tbc1d32,-0.032
"1134",4.96201843628134e-49,0.302556418406659,0.117,0.093,1.34634446231622e-44,4hours,Gak,0.024
"1135",1.23348801153931e-48,-0.31307723906737,0.111,0.155,3.3468230217096e-44,4hours,Clint1,-0.044
"1136",2.27833665172099e-48,-0.290724456800758,0.079,0.116,6.18181083711457e-44,4hours,Dhdds,-0.037
"1137",3.19538124523954e-48,0.283622880920417,0.119,0.097,8.67002793270844e-44,4hours,Myo18a,0.022
"1138",3.40312396791549e-48,-0.288142770139917,0.071,0.107,9.23369626214511e-44,4hours,Wwp1,-0.036
"1139",2.04680185403336e-47,0.286249702234835,0.134,0.109,5.55358747054872e-43,4hours,Scaf8,0.025
"1140",2.4414511571781e-47,-0.256663134202675,0.091,0.13,6.62438942477133e-43,4hours,Dach1,-0.039
"1141",1.13099211393092e-46,-0.382867451085855,0.121,0.159,3.06872090272877e-42,4hours,Zfp697,-0.038
"1142",1.37759237728042e-46,-0.356515952375236,0.134,0.181,3.73782139727495e-42,4hours,Nlk,-0.047
"1143",1.40700328757975e-46,-0.354803151280049,0.071,0.101,3.81762202019012e-42,4hours,Sorbs2,-0.03
"1144",4.2901719028698e-46,0.277781314534506,0.102,0.08,1.16405234240566e-41,4hours,Atp11b,0.022
"1145",5.77175548757004e-46,-0.410051001438158,0.068,0.103,1.56605041644238e-41,4hours,Gm37245,-0.035
"1146",1.43658930565695e-45,0.269277498552642,0.116,0.096,3.897897763039e-41,4hours,Syncrip,0.02
"1147",2.3195967395171e-45,0.228875826801008,0.137,0.122,6.29376183333176e-41,4hours,Ptpn2,0.015
"1148",8.37354778401484e-45,-0.280122564065014,0.119,0.161,2.27199472023675e-40,4hours,Mtmr12,-0.042
"1149",1.07652343235887e-44,-0.24737333495381,0.082,0.117,2.92093102901933e-40,4hours,C330002G04Rik,-0.035
"1150",2.06095285686767e-44,-0.364930256389392,0.086,0.12,5.59198338653905e-40,4hours,Glis2,-0.034
