"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"163",0,0.27052112339306,0.137,0.027,0,UUO,Lsp1,0.11
"164",0,0.26970596685217,0.139,0.029,0,UUO,Emp3,0.11
"165",0,0.269576759484012,0.106,0.025,0,UUO,Nkg7,0.081
"166",0,0.268639785166775,0.166,0.049,0,UUO,Gmfg,0.117
"167",0,0.268359695580542,0.472,0.302,0,UUO,Dnaja1,0.17
"168",0,0.268131793633213,0.29,0.126,0,UUO,Tmigd1,0.164
"169",0,0.267997709317914,0.503,0.336,0,UUO,Eif3h,0.167
"170",0,0.267900330602397,0.351,0.181,0,UUO,Timm10b,0.17
"171",0,0.267833523323186,0.959,0.819,0,UUO,Rpl28,0.14
"172",0,0.267774523236419,0.109,0.017,0,UUO,S100a4,0.092
"173",0,0.265738034211699,0.907,0.741,0,UUO,Rpl34,0.166
"174",0,0.265272634744831,0.64,0.459,0,UUO,AI314278,0.181
"175",0,0.264936913519391,0.978,0.869,0,UUO,Rpl32,0.109
"176",0,0.263922994697129,0.468,0.308,0,UUO,Jund,0.16
"177",0,0.263706866151043,0.979,0.877,0,UUO,Rpl13,0.102
"178",0,0.263683956646937,0.338,0.176,0,UUO,Slc5a8,0.162
"179",0,0.263588882625435,0.744,0.612,0,UUO,Ttc36,0.132
"180",0,0.262788635273592,0.298,0.142,0,UUO,Manf,0.156
"181",0,0.262330498734936,0.489,0.332,0,UUO,H2afz,0.157
"182",0,0.261627884696963,0.658,0.475,0,UUO,Zfp706,0.183
"183",0,0.261454837012956,0.816,0.645,0,UUO,Hspe1,0.171
"184",0,0.260946988339125,0.999,0.91,0,UUO,mt-Atp6,0.089
"185",0,0.259896735721177,0.299,0.147,0,UUO,Gchfr,0.152
"186",0,0.259491837736796,0.974,0.862,0,UUO,Eef1a1,0.112
"187",0,0.25930738958719,0.168,0.032,0,UUO,BC049987,0.136
"188",0,0.258750604243985,0.113,0.019,0,UUO,Trac,0.094
"189",0,0.257611163365402,0.174,0.059,0,UUO,Junb,0.115
"190",0,0.257002682938709,0.324,0.182,0,UUO,Gnai2,0.142
"191",0,0.255775699045214,0.152,0.043,0,UUO,Srgn,0.109
"192",0,0.254742698629085,0.129,0.033,0,UUO,Ifi27l2a,0.096
"193",0,0.253928877729772,0.108,0.013,0,UUO,Thy1,0.095
"194",0,0.253874968898029,0.387,0.234,0,UUO,Gclm,0.153
"195",0,0.253810389415094,0.291,0.151,0,UUO,Rdh16f2,0.14
"196",0,0.253720870220761,0.323,0.169,0,UUO,Trmt112,0.154
"197",0,0.252550669331049,0.131,0.025,0,UUO,Selplg,0.106
"198",0,0.25250988371479,0.206,0.06,0,UUO,Slco1a1,0.146
"199",0,0.252190728793827,0.347,0.191,0,UUO,Reep5,0.156
"200",0,0.251396509509032,0.304,0.152,0,UUO,Mkrn1,0.152
"201",0,0.251365621153201,0.134,0.032,0,UUO,Fyb,0.102
"202",0,0.249763624749543,0.9,0.765,0,UUO,Rpl9,0.135
"203",0,0.247455548911898,0.381,0.23,0,UUO,Set,0.151
"204",0,0.247098032689358,0.235,0.098,0,UUO,Ube2i,0.137
"205",0,0.246299000091498,0.796,0.649,0,UUO,Cycs,0.147
"206",0,0.246140307893204,0.21,0.077,0,UUO,H2-T22,0.133
"207",0,0.245231747735251,0.103,0.019,0,UUO,Trbc1,0.084
"208",0,0.245023458594428,0.121,0.023,0,UUO,H2-Q7,0.098
"209",0,0.244897123869848,0.942,0.809,0,UUO,Rpl11,0.133
"210",0,0.244840179765119,0.235,0.098,0,UUO,Cyp4a31,0.137
"211",0,0.244804445691021,0.513,0.344,0,UUO,Selenok,0.169
"212",0,0.244615092773092,0.126,0.024,0,UUO,Slfn2,0.102
"213",0,0.244524051536676,0.245,0.104,0,UUO,Npm3,0.141
"214",0,0.243335662581963,0.948,0.81,0,UUO,Rpl24,0.138
"215",0,0.242782243416019,0.119,0.024,0,UUO,Ptprcap,0.095
"216",0,0.242162504958379,0.42,0.264,0,UUO,Serp1,0.156
"217",0,0.241572142833143,0.171,0.035,0,UUO,Sft2d1,0.136
"218",0,0.240453099261796,0.231,0.1,0,UUO,Arpc4,0.131
"219",0,0.240246948207645,0.494,0.347,0,UUO,Eif3f,0.147
"220",0,0.239299105029434,0.686,0.515,0,UUO,Rpl5,0.171
"221",0,0.238852539166246,0.69,0.513,0,UUO,Rpl22l1,0.177
"222",0,0.238425881929251,0.647,0.488,0,UUO,H3f3a,0.159
"223",0,0.237241731415093,0.171,0.047,0,UUO,Mylk,0.124
"224",0,0.236869295231668,0.225,0.088,0,UUO,Ugt3a1,0.137
"225",0,0.236818076042444,0.974,0.865,0,UUO,Rpl23,0.109
"226",0,0.236769922943602,0.225,0.095,0,UUO,Slc51b,0.13
"227",0,0.236624516558917,0.13,0.028,0,UUO,Arhgap45,0.102
"228",0,0.235664193285646,0.34,0.193,0,UUO,Erich4,0.147
"229",0,0.235267344819599,0.141,0.017,0,UUO,Nt5e,0.124
"230",0,0.234793863611701,0.418,0.264,0,UUO,Mrpl57,0.154
"231",0,0.232833476875887,0.826,0.677,0,UUO,Rpl3,0.149
"232",0,0.231328087799024,0.207,0.073,0,UUO,B4galt5,0.134
"233",0,0.230903982693588,0.712,0.548,0,UUO,H3f3b,0.164
"234",0,0.23069615225745,0.985,0.894,0,UUO,Tpt1,0.091
"235",0,0.230632619643961,0.95,0.828,0,UUO,Rps8,0.122
"236",0,0.230408444700482,0.95,0.834,0,UUO,Rplp2,0.116
"237",0,0.229841475933301,0.243,0.114,0,UUO,Col4a3,0.129
"238",0,0.229484902349367,0.797,0.629,0,UUO,Rpl7a,0.168
"239",0,0.22931464344518,0.172,0.047,0,UUO,Slc10a2,0.125
"240",0,0.229091406964551,0.35,0.193,0,UUO,Ces1f,0.157
"241",0,0.228931779998627,0.288,0.16,0,UUO,Rap1b,0.128
"242",0,0.228613627233411,0.261,0.122,0,UUO,Agps,0.139
